time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__16-42-11_630,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194343;lon=-86.2399872;alt=252.36,LocationGlobalRelative:lat=41.5194343;lon=-86.2399872;alt=2.29,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0317012481391;yaw=-3.08873319626;roll=-0.0155782103539,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.266;current=1.0;level=90,True,0.325703974,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-42_620,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194332;lon=-86.2399797;alt=252.58,LocationGlobalRelative:lat=41.5194332;lon=-86.2399797;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0333352386951;yaw=-3.08903384209;roll=-0.0160824656487,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.0,0.0,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=0.99;level=89,True,0.682496539001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-42_721,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194331;lon=-86.2399794;alt=252.58,LocationGlobalRelative:lat=41.5194331;lon=-86.2399794;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0332188867033;yaw=-3.08903098106;roll=-0.0161891691387,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=1.0;level=89,True,0.789741499,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-42_821,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194331;lon=-86.2399794;alt=252.58,LocationGlobalRelative:lat=41.5194331;lon=-86.2399794;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0332188867033;yaw=-3.08903098106;roll=-0.0161891691387,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=1.0;level=89,True,0.893179449,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-42_920,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399792;alt=252.57,LocationGlobalRelative:lat=41.519433;lon=-86.2399792;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.033294569701;yaw=-3.08903384209;roll=-0.016176007688,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=1.0;level=89,True,1.001034462,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-43_020,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399791;alt=252.58,LocationGlobalRelative:lat=41.519433;lon=-86.2399791;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0333945453167;yaw=-3.08896589279;roll=-0.0162401646376,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=1.0;level=89,True,0.101579754,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-43_120,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399791;alt=252.58,LocationGlobalRelative:lat=41.519433;lon=-86.2399791;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0333945453167;yaw=-3.08896589279;roll=-0.0162401646376,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=1.0;level=89,True,0.208652814001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-43_220,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399791;alt=252.58,LocationGlobalRelative:lat=41.519433;lon=-86.2399791;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0333945453167;yaw=-3.08896589279;roll=-0.0162401646376,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=1.0;level=89,True,0.310796693,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-43_323,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399789;alt=252.58,LocationGlobalRelative:lat=41.519433;lon=-86.2399789;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0333667807281;yaw=-3.08899331093;roll=-0.016285598278,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=0.99;level=89,True,0.412371811,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-43_420,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399789;alt=252.58,LocationGlobalRelative:lat=41.519433;lon=-86.2399789;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0333667807281;yaw=-3.08899331093;roll=-0.016285598278,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=0.99;level=89,True,0.468815336,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-43_521,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399789;alt=252.58,LocationGlobalRelative:lat=41.519433;lon=-86.2399789;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0333667807281;yaw=-3.08899331093;roll=-0.016285598278,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=0.99;level=89,True,0.57095069,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-43_620,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399786;alt=252.57,LocationGlobalRelative:lat=41.519433;lon=-86.2399786;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0334512256086;yaw=-3.08907294273;roll=-0.0162090063095,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=0.99;level=89,True,0.677095535,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-43_721,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399786;alt=252.57,LocationGlobalRelative:lat=41.519433;lon=-86.2399786;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0334512256086;yaw=-3.08907294273;roll=-0.0162090063095,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=0.99;level=89,True,0.779953285,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-43_821,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399786;alt=252.57,LocationGlobalRelative:lat=41.519433;lon=-86.2399786;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0334512256086;yaw=-3.08907294273;roll=-0.0162090063095,[0.03; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=0.99;level=89,True,0.881494735,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-43_920,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399784;alt=252.57,LocationGlobalRelative:lat=41.519433;lon=-86.2399784;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336134769022;yaw=-3.08906650543;roll=-0.0163407512009,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=1.0;level=89,True,0.989806678001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-44_021,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519433;lon=-86.2399784;alt=252.57,LocationGlobalRelative:lat=41.519433;lon=-86.2399784;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336134769022;yaw=-3.08906650543;roll=-0.0163407512009,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.248;current=1.0;level=89,True,0.0506248969996,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-44_120,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194331;lon=-86.2399784;alt=252.57,LocationGlobalRelative:lat=41.5194331;lon=-86.2399784;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336220860481;yaw=-3.08910274506;roll=-0.0163400582969,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.157736519999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-44_220,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194331;lon=-86.2399783;alt=252.57,LocationGlobalRelative:lat=41.5194331;lon=-86.2399783;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336561053991;yaw=-3.08908891678;roll=-0.0164480619133,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.0,0.0,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.260828307999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-44_327,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194331;lon=-86.2399783;alt=252.57,LocationGlobalRelative:lat=41.5194331;lon=-86.2399783;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336561053991;yaw=-3.08908891678;roll=-0.0164480619133,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.0,0.0,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.317079716999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-44_420,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194331;lon=-86.2399783;alt=252.57,LocationGlobalRelative:lat=41.5194331;lon=-86.2399783;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336561053991;yaw=-3.08908891678;roll=-0.0164480619133,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.0,0.0,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.434251872999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-44_520,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194331;lon=-86.2399783;alt=252.57,LocationGlobalRelative:lat=41.5194331;lon=-86.2399783;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336561053991;yaw=-3.08908891678;roll=-0.0164480619133,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.0,0.0,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.536137618999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-44_620,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194331;lon=-86.2399784;alt=252.57,LocationGlobalRelative:lat=41.5194331;lon=-86.2399784;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0337865389884;yaw=-3.08904242516;roll=-0.0164029076695,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.639634887999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-44_721,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194331;lon=-86.2399784;alt=252.57,LocationGlobalRelative:lat=41.5194331;lon=-86.2399784;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0337865389884;yaw=-3.08904242516;roll=-0.0164029076695,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.742006704,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-44_820,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194332;lon=-86.2399783;alt=252.57,LocationGlobalRelative:lat=41.5194332;lon=-86.2399783;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0338237136602;yaw=-3.08915376663;roll=-0.0165913552046,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.850463653,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-44_921,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194332;lon=-86.2399783;alt=252.57,LocationGlobalRelative:lat=41.5194332;lon=-86.2399783;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0338237136602;yaw=-3.08915376663;roll=-0.0165913552046,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.953181153,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-45_021,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194332;lon=-86.2399783;alt=252.57,LocationGlobalRelative:lat=41.5194332;lon=-86.2399783;alt=2.5,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0338237136602;yaw=-3.08915376663;roll=-0.0165913552046,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.0508142300005,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-45_121,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399783;alt=252.58,LocationGlobalRelative:lat=41.5194333;lon=-86.2399783;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0337462536991;yaw=-3.08907628059;roll=-0.0166292674839,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.247;current=0.99;level=89,True,0.157103497999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-45_221,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399782;alt=252.58,LocationGlobalRelative:lat=41.5194333;lon=-86.2399782;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0337610989809;yaw=-3.08910918236;roll=-0.0165938064456,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.247;current=0.99;level=89,True,0.260250547999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-45_322,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399782;alt=252.58,LocationGlobalRelative:lat=41.5194333;lon=-86.2399782;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0337610989809;yaw=-3.08910918236;roll=-0.0165938064456,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.247;current=0.99;level=89,True,0.368154547999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-45_421,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399782;alt=252.58,LocationGlobalRelative:lat=41.5194333;lon=-86.2399782;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0337610989809;yaw=-3.08910918236;roll=-0.0165938064456,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.247;current=0.99;level=89,True,0.420996145,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-45_520,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399782;alt=252.58,LocationGlobalRelative:lat=41.5194333;lon=-86.2399782;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0335579104722;yaw=-3.08909344673;roll=-0.0166316367686,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.247;current=1.0;level=89,True,0.529983594,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-45_620,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399782;alt=252.58,LocationGlobalRelative:lat=41.5194333;lon=-86.2399782;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0335579104722;yaw=-3.08909344673;roll=-0.0166316367686,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.247;current=1.0;level=89,True,0.633185189999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-45_721,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399782;alt=252.58,LocationGlobalRelative:lat=41.5194333;lon=-86.2399782;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0335579104722;yaw=-3.08909344673;roll=-0.0166316367686,[0.02; 0.0; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.247;current=1.0;level=89,True,0.734512384,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-45_820,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399781;alt=252.58,LocationGlobalRelative:lat=41.5194333;lon=-86.2399781;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0335497260094;yaw=-3.08906626701;roll=-0.016749439761,[0.02; 0.01; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=0.99;level=89,True,0.840216966,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-45_920,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399781;alt=252.58,LocationGlobalRelative:lat=41.5194333;lon=-86.2399781;alt=2.51,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0335497260094;yaw=-3.08906626701;roll=-0.016749439761,[0.02; 0.01; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=0.99;level=89,True,0.942567648999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-46_020,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.239978;alt=252.59,LocationGlobalRelative:lat=41.5194333;lon=-86.239978;alt=2.52,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0334440879524;yaw=-3.0889005661;roll=-0.0167098194361,[0.02; 0.01; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=0.99;level=89,True,0.055024143001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-46_121,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.239978;alt=252.59,LocationGlobalRelative:lat=41.5194333;lon=-86.239978;alt=2.52,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0334440879524;yaw=-3.0889005661;roll=-0.0167098194361,[0.02; 0.01; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=0.99;level=89,True,0.157630164,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-46_220,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.239978;alt=252.59,LocationGlobalRelative:lat=41.5194333;lon=-86.239978;alt=2.52,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0334440879524;yaw=-3.0889005661;roll=-0.0167098194361,[0.02; 0.01; -0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=0.99;level=89,True,0.258756377001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-46_321,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399779;alt=252.59,LocationGlobalRelative:lat=41.5194333;lon=-86.2399779;alt=2.52,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0335278585553;yaw=-3.08902835846;roll=-0.0167282558978,[0.02; 0.01; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.362716061001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-46_423,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399778;alt=252.59,LocationGlobalRelative:lat=41.5194333;lon=-86.2399778;alt=2.52,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336318016052;yaw=-3.08901381493;roll=-0.0167258474976,[0.02; 0.01; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.470731398,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-43-46_521,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194333;lon=-86.2399778;alt=252.59,LocationGlobalRelative:lat=41.5194333;lon=-86.2399778;alt=2.52,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336318016052;yaw=-3.08901381493;roll=-0.0167258474976,[0.02; 0.01; -0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.25;current=1.0;level=89,True,0.527946453001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
