time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-04-08_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194275;lon=-86.2401234;alt=250.61,LocationGlobalRelative:lat=41.5194275;lon=-86.2401234;alt=0.13,LocationLocal:north=-18.3672866821;east=-25.7041549683;down=-5.44102334976,Attitude:pitch=0.0102332625538;yaw=-3.10418725014;roll=0.00848526787013,[-0.02; 0.0; -0.01],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.615783278,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-05-06_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194323;lon=-86.2401332;alt=270.07,LocationGlobalRelative:lat=41.5194323;lon=-86.2401332;alt=19.28,LocationLocal:north=-17.8295440674;east=-26.5191078186;down=-25.0659637451,Attitude:pitch=-0.072723351419;yaw=-2.98860764503;roll=0.0524403452873,[0.12; -0.04; 0.56],GPSInfo:fix=4;num_sat=11,0.183575585485,0.183575585485,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.208172811,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-05-06_269,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401344;alt=270.3,LocationGlobalRelative:lat=41.5194317;lon=-86.2401344;alt=19.51,LocationLocal:north=-17.8911495209;east=-26.6208496094;down=-25.297826767,Attitude:pitch=-0.072723351419;yaw=-2.98860764503;roll=0.0524403452873,[-0.16; -0.3; 0.31],GPSInfo:fix=4;num_sat=11,0.183575585485,0.183575585485,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.314415000999,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-05-06_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401344;alt=270.3,LocationGlobalRelative:lat=41.5194317;lon=-86.2401344;alt=19.51,LocationLocal:north=-17.8911495209;east=-26.6208496094;down=-25.297826767,Attitude:pitch=-0.114442378283;yaw=-2.52210712433;roll=0.017853025347,[-0.16; -0.3; 0.31],GPSInfo:fix=4;num_sat=11,0.183575585485,0.183575585485,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.417427495,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-05-06_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401344;alt=270.3,LocationGlobalRelative:lat=41.5194317;lon=-86.2401344;alt=19.51,LocationLocal:north=-17.8911495209;east=-26.6208496094;down=-25.297826767,Attitude:pitch=-0.114442378283;yaw=-2.52210712433;roll=0.017853025347,[-0.16; -0.3; 0.31],GPSInfo:fix=4;num_sat=11,0.183575585485,0.183575585485,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.519184547999,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-05-06_569,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401344;alt=270.3,LocationGlobalRelative:lat=41.5194317;lon=-86.2401344;alt=19.51,LocationLocal:north=-17.8911495209;east=-26.6208496094;down=-25.297826767,Attitude:pitch=-0.114442378283;yaw=-2.52210712433;roll=0.017853025347,[-0.16; -0.3; 0.31],GPSInfo:fix=4;num_sat=11,0.183575585485,0.183575585485,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101384914,Rangefinder: distance=None; voltage=None,None,None,214,True,ACTIVE,GUIDED,True
2017_07_18__15-05-06_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194317;lon=-86.2401344;alt=270.3,LocationGlobalRelative:lat=41.5194317;lon=-86.2401344;alt=19.51,LocationLocal:north=-17.8911495209;east=-26.6208496094;down=-25.297826767,Attitude:pitch=-0.114442378283;yaw=-2.52210712433;roll=0.017853025347,[-0.16; -0.3; 0.31],GPSInfo:fix=4;num_sat=11,0.660984098911,0.660984098911,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.203880311,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-05-06_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194277;lon=-86.2401363;alt=270.53,LocationGlobalRelative:lat=41.5194277;lon=-86.2401363;alt=19.74,LocationLocal:north=-18.3445777893;east=-26.7778244019;down=-25.5245285034,Attitude:pitch=-0.114442378283;yaw=-2.52210712433;roll=0.017853025347,[-0.61; -0.32; 0.1],GPSInfo:fix=4;num_sat=11,0.660984098911,0.660984098911,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.307804774,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-05-06_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194277;lon=-86.2401363;alt=270.53,LocationGlobalRelative:lat=41.5194277;lon=-86.2401363;alt=19.74,LocationLocal:north=-18.3445777893;east=-26.7778244019;down=-25.5245285034,Attitude:pitch=-0.0874312892556;yaw=-2.55249714851;roll=0.0364573150873,[-0.61; -0.32; 0.1],GPSInfo:fix=4;num_sat=11,0.660984098911,0.660984098911,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.411733767,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-05-06_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194277;lon=-86.2401363;alt=270.53,LocationGlobalRelative:lat=41.5194277;lon=-86.2401363;alt=19.74,LocationLocal:north=-18.3445777893;east=-26.7778244019;down=-25.5245285034,Attitude:pitch=-0.0874312892556;yaw=-2.55249714851;roll=0.0364573150873,[-0.61; -0.32; 0.1],GPSInfo:fix=4;num_sat=11,0.660984098911,0.660984098911,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.513442371,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-05-07_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194277;lon=-86.2401363;alt=270.53,LocationGlobalRelative:lat=41.5194277;lon=-86.2401363;alt=19.74,LocationLocal:north=-18.3445777893;east=-26.7778244019;down=-25.5245285034,Attitude:pitch=-0.0874312892556;yaw=-2.55249714851;roll=0.0364573150873,[-0.61; -0.32; 0.1],GPSInfo:fix=4;num_sat=11,0.660984098911,0.660984098911,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.614665065999,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-05-07_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194277;lon=-86.2401363;alt=270.53,LocationGlobalRelative:lat=41.5194277;lon=-86.2401363;alt=19.74,LocationLocal:north=-18.3445777893;east=-26.7778244019;down=-25.5245285034,Attitude:pitch=-0.0874312892556;yaw=-2.55249714851;roll=0.0364573150873,[-0.61; -0.32; 0.1],GPSInfo:fix=4;num_sat=11,0.660984098911,0.660984098911,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.716909291,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-05-07_268,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.2401387;alt=270.63,LocationGlobalRelative:lat=41.5194226;lon=-86.2401387;alt=19.84,LocationLocal:north=-18.905134201;east=-26.9765071869;down=-25.6200752258,Attitude:pitch=-0.0874312892556;yaw=-2.55249714851;roll=0.0364573150873,[-0.61; -0.42; 0.0],GPSInfo:fix=4;num_sat=11,0.660984098911,0.660984098911,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.820377245,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-05-07_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.2401387;alt=270.63,LocationGlobalRelative:lat=41.5194226;lon=-86.2401387;alt=19.84,LocationLocal:north=-18.905134201;east=-26.9765071869;down=-25.6200752258,Attitude:pitch=-0.0344039052725;yaw=-2.58206391335;roll=0.0664149150252,[-0.61; -0.42; 0.0],GPSInfo:fix=4;num_sat=11,0.660984098911,0.660984098911,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.924561183,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-05-07_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.2401387;alt=270.63,LocationGlobalRelative:lat=41.5194226;lon=-86.2401387;alt=19.84,LocationLocal:north=-18.905134201;east=-26.9765071869;down=-25.6200752258,Attitude:pitch=-0.0344039052725;yaw=-2.58206391335;roll=0.0664149150252,[-0.61; -0.42; 0.0],GPSInfo:fix=4;num_sat=11,0.660984098911,0.660984098911,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.026432131,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-05-07_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.2401387;alt=270.63,LocationGlobalRelative:lat=41.5194226;lon=-86.2401387;alt=19.84,LocationLocal:north=-18.905134201;east=-26.9765071869;down=-25.6200752258,Attitude:pitch=-0.0344039052725;yaw=-2.58206391335;roll=0.0664149150252,[-0.61; -0.42; 0.0],GPSInfo:fix=4;num_sat=11,0.660984098911,0.660984098911,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.128049043,Rangefinder: distance=None; voltage=None,None,None,213,True,ACTIVE,GUIDED,True
2017_07_18__15-05-07_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.2401387;alt=270.63,LocationGlobalRelative:lat=41.5194226;lon=-86.2401387;alt=19.84,LocationLocal:north=-18.905134201;east=-26.9765071869;down=-25.6200752258,Attitude:pitch=-0.0344039052725;yaw=-2.58206391335;roll=0.0664149150252,[-0.61; -0.42; 0.0],GPSInfo:fix=4;num_sat=11,0.776981294155,0.776981294155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0511595190001,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-07_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.2401387;alt=270.63,LocationGlobalRelative:lat=41.5194226;lon=-86.2401387;alt=19.84,LocationLocal:north=-18.905134201;east=-26.9765071869;down=-25.6200752258,Attitude:pitch=-0.0344039052725;yaw=-2.58206391335;roll=0.0664149150252,[-0.61; -0.42; 0.0],GPSInfo:fix=4;num_sat=11,0.776981294155,0.776981294155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.152550258,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-07_869,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.2401387;alt=270.63,LocationGlobalRelative:lat=41.5194226;lon=-86.2401387;alt=19.84,LocationLocal:north=-18.905134201;east=-26.9765071869;down=-25.6200752258,Attitude:pitch=-0.0344039052725;yaw=-2.58206391335;roll=0.0664149150252,[-0.61; -0.42; 0.0],GPSInfo:fix=4;num_sat=11,0.776981294155,0.776981294155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.253871648,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-07_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.2401387;alt=270.63,LocationGlobalRelative:lat=41.5194226;lon=-86.2401387;alt=19.84,LocationLocal:north=-18.905134201;east=-26.9765071869;down=-25.6200752258,Attitude:pitch=-0.0344039052725;yaw=-2.58206391335;roll=0.0664149150252,[-0.61; -0.42; 0.0],GPSInfo:fix=4;num_sat=11,0.776981294155,0.776981294155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.304977938,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-08_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.2401387;alt=270.63,LocationGlobalRelative:lat=41.5194226;lon=-86.2401387;alt=19.84,LocationLocal:north=-18.905134201;east=-26.9765071869;down=-25.6200752258,Attitude:pitch=-0.0344039052725;yaw=-2.58206391335;roll=0.0664149150252,[-0.61; -0.42; 0.0],GPSInfo:fix=4;num_sat=11,0.776981294155,0.776981294155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.406500469,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-08_170,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.2401387;alt=270.63,LocationGlobalRelative:lat=41.5194226;lon=-86.2401387;alt=19.84,LocationLocal:north=-18.905134201;east=-26.9765071869;down=-25.6200752258,Attitude:pitch=-0.0344039052725;yaw=-2.58206391335;roll=0.0664149150252,[-0.61; -0.42; 0.0],GPSInfo:fix=4;num_sat=11,0.776981294155,0.776981294155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.510444885,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-08_268,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401425;alt=270.69,LocationGlobalRelative:lat=41.5194186;lon=-86.2401425;alt=19.9,LocationLocal:north=-19.3533840179;east=-27.2941474915;down=-25.6848430634,Attitude:pitch=-0.0344039052725;yaw=-2.58206391335;roll=0.0664149150252,[-0.57; -0.48; -0.04],GPSInfo:fix=4;num_sat=11,0.776981294155,0.776981294155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.614224624001,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-08_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401425;alt=270.69,LocationGlobalRelative:lat=41.5194186;lon=-86.2401425;alt=19.9,LocationLocal:north=-19.3533840179;east=-27.2941474915;down=-25.6848430634,Attitude:pitch=-0.0604169666767;yaw=-2.57443714142;roll=0.0436777770519,[-0.57; -0.48; -0.04],GPSInfo:fix=4;num_sat=11,0.776981294155,0.776981294155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.717733427,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-08_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401425;alt=270.69,LocationGlobalRelative:lat=41.5194186;lon=-86.2401425;alt=19.9,LocationLocal:north=-19.3533840179;east=-27.2941474915;down=-25.6848430634,Attitude:pitch=-0.0604169666767;yaw=-2.57443714142;roll=0.0436777770519,[-0.57; -0.48; -0.04],GPSInfo:fix=4;num_sat=11,0.776981294155,0.776981294155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.819900172,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-08_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401425;alt=270.69,LocationGlobalRelative:lat=41.5194186;lon=-86.2401425;alt=19.9,LocationLocal:north=-19.3533840179;east=-27.2941474915;down=-25.6848430634,Attitude:pitch=-0.0604169666767;yaw=-2.57443714142;roll=0.0436777770519,[-0.57; -0.48; -0.04],GPSInfo:fix=4;num_sat=11,0.916078567505,0.916078567505,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.925674723,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-08_669,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401425;alt=270.69,LocationGlobalRelative:lat=41.5194186;lon=-86.2401425;alt=19.9,LocationLocal:north=-19.3533840179;east=-27.2941474915;down=-25.6848430634,Attitude:pitch=-0.0604169666767;yaw=-2.57443714142;roll=0.0436777770519,[-0.57; -0.48; -0.04],GPSInfo:fix=4;num_sat=11,0.916078567505,0.916078567505,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0504684959997,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-08_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401425;alt=270.69,LocationGlobalRelative:lat=41.5194186;lon=-86.2401425;alt=19.9,LocationLocal:north=-19.3533840179;east=-27.2941474915;down=-25.6848430634,Attitude:pitch=-0.0604169666767;yaw=-2.57443714142;roll=0.0436777770519,[-0.57; -0.48; -0.04],GPSInfo:fix=4;num_sat=11,0.916078567505,0.916078567505,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.154241347,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-08_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519415;lon=-86.2401468;alt=270.72,LocationGlobalRelative:lat=41.519415;lon=-86.2401468;alt=19.93,LocationLocal:north=-19.7505817413;east=-27.6480789185;down=-25.7176303864,Attitude:pitch=-0.0604169666767;yaw=-2.57443714142;roll=0.0436777770519,[-0.64; -0.56; -0.09],GPSInfo:fix=4;num_sat=11,0.916078567505,0.916078567505,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.258768194,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-08_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519415;lon=-86.2401468;alt=270.72,LocationGlobalRelative:lat=41.519415;lon=-86.2401468;alt=19.93,LocationLocal:north=-19.7505817413;east=-27.6480789185;down=-25.7176303864,Attitude:pitch=-0.0604169666767;yaw=-2.57443714142;roll=0.0436777770519,[-0.64; -0.56; -0.09],GPSInfo:fix=4;num_sat=11,0.916078567505,0.916078567505,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.360388056,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-09_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519415;lon=-86.2401468;alt=270.72,LocationGlobalRelative:lat=41.519415;lon=-86.2401468;alt=19.93,LocationLocal:north=-19.7505817413;east=-27.6480789185;down=-25.7176303864,Attitude:pitch=-0.0604169666767;yaw=-2.57443714142;roll=0.0436777770519,[-0.64; -0.56; -0.09],GPSInfo:fix=4;num_sat=11,0.916078567505,0.916078567505,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.462723656,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-09_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519415;lon=-86.2401468;alt=270.72,LocationGlobalRelative:lat=41.519415;lon=-86.2401468;alt=19.93,LocationLocal:north=-19.7505817413;east=-27.6480789185;down=-25.7176303864,Attitude:pitch=-0.0636552274227;yaw=-2.57013988495;roll=0.0354818627238,[-0.64; -0.56; -0.09],GPSInfo:fix=4;num_sat=11,0.98081600666,0.98081600666,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.564871074,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-09_268,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519415;lon=-86.2401468;alt=270.72,LocationGlobalRelative:lat=41.519415;lon=-86.2401468;alt=19.93,LocationLocal:north=-19.7505817413;east=-27.6480789185;down=-25.7176303864,Attitude:pitch=-0.0636552274227;yaw=-2.57013988495;roll=0.0354818627238,[-0.64; -0.56; -0.09],GPSInfo:fix=4;num_sat=11,0.98081600666,0.98081600666,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.674808241,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-09_369,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519415;lon=-86.2401468;alt=270.72,LocationGlobalRelative:lat=41.519415;lon=-86.2401468;alt=19.93,LocationLocal:north=-19.7505817413;east=-27.6480789185;down=-25.7176303864,Attitude:pitch=-0.0636552274227;yaw=-2.57013988495;roll=0.0354818627238,[-0.64; -0.56; -0.09],GPSInfo:fix=4;num_sat=11,0.98081600666,0.98081600666,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.728502597,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-09_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519411;lon=-86.2401513;alt=270.72,LocationGlobalRelative:lat=41.519411;lon=-86.2401513;alt=19.93,LocationLocal:north=-19.7505817413;east=-27.6480789185;down=-25.7176303864,Attitude:pitch=-0.0636552274227;yaw=-2.57013988495;roll=0.0354818627238,[-0.7; -0.57; -0.06],GPSInfo:fix=4;num_sat=11,0.98081600666,0.98081600666,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.830505191,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-09_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519411;lon=-86.2401513;alt=270.72,LocationGlobalRelative:lat=41.519411;lon=-86.2401513;alt=19.93,LocationLocal:north=-20.1939105988;east=-28.0215587616;down=-25.7149715424,Attitude:pitch=-0.0636552274227;yaw=-2.57013988495;roll=0.0354818627238,[-0.7; -0.57; -0.06],GPSInfo:fix=4;num_sat=11,0.98081600666,0.98081600666,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.934004268,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-09_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519411;lon=-86.2401513;alt=270.72,LocationGlobalRelative:lat=41.519411;lon=-86.2401513;alt=19.93,LocationLocal:north=-20.1939105988;east=-28.0215587616;down=-25.7149715424,Attitude:pitch=-0.0636552274227;yaw=-2.57013988495;roll=0.0354818627238,[-0.7; -0.57; -0.06],GPSInfo:fix=4;num_sat=11,0.98081600666,0.98081600666,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.037747133,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-09_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519411;lon=-86.2401513;alt=270.72,LocationGlobalRelative:lat=41.519411;lon=-86.2401513;alt=19.93,LocationLocal:north=-20.1939105988;east=-28.0215587616;down=-25.7149715424,Attitude:pitch=-0.0636552274227;yaw=-2.57013988495;roll=0.0354818627238,[-0.7; -0.57; -0.06],GPSInfo:fix=4;num_sat=11,0.98081600666,0.98081600666,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.14057283,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
2017_07_18__15-05-09_869,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519411;lon=-86.2401513;alt=270.72,LocationGlobalRelative:lat=41.519411;lon=-86.2401513;alt=19.93,LocationLocal:north=-20.1939105988;east=-28.0215587616;down=-25.7149715424,Attitude:pitch=-0.0636552274227;yaw=-2.57013988495;roll=0.0354818627238,[-0.7; -0.57; -0.06],GPSInfo:fix=4;num_sat=11,0.98081600666,0.98081600666,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.242407297,Rangefinder: distance=None; voltage=None,None,None,212,True,ACTIVE,GUIDED,True
