time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__14-23-03_009,STANDBY,{'current': None; 'voltage': 22.24; 'level': None},0.0707106739283,{'y': -2.2231147289276123; 'x': 0.058644503355026245; 'z': 0.007204553112387657},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.2406092; 'x': 41.5194005; 'z': -1.51},{'y': 0.0; 'x': -0.05; 'z': -0.07},232,STABILIZE
2017_07_18__14-24-47_609,STANDBY,{'current': None; 'voltage': 22.22; 'level': None},0.0608276240528,{'y': -2.23164701461792; 'x': 0.0578862801194191; 'z': 0.007392009254544973},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0608276240528,PHYS_12,{'y': -86.2406106; 'x': 41.5193951; 'z': -2.75},{'y': -0.03; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-47_709,STANDBY,{'current': None; 'voltage': 22.211; 'level': None},0.0608276240528,{'y': -2.23164701461792; 'x': 0.0578862801194191; 'z': 0.007392009254544973},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0608276240528,PHYS_12,{'y': -86.2406106; 'x': 41.5193951; 'z': -2.75},{'y': -0.03; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-47_809,STANDBY,{'current': None; 'voltage': 22.211; 'level': None},0.0608276240528,{'y': -2.23164701461792; 'x': 0.0578862801194191; 'z': 0.007392009254544973},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0608276240528,PHYS_12,{'y': -86.240611; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-47_909,STANDBY,{'current': None; 'voltage': 22.211; 'level': None},0.0608276240528,{'y': -2.23164701461792; 'x': 0.0578862801194191; 'z': 0.007392009254544973},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0608276240528,PHYS_12,{'y': -86.240611; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-48_009,STANDBY,{'current': None; 'voltage': 22.211; 'level': None},0.0608276240528,{'y': -2.231630325317383; 'x': 0.057815469801425934; 'z': 0.007358388509601355},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0608276240528,PHYS_12,{'y': -86.240611; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-48_109,STANDBY,{'current': None; 'voltage': 22.211; 'level': None},0.0608276240528,{'y': -2.231630325317383; 'x': 0.057815469801425934; 'z': 0.007358388509601355},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0608276240528,PHYS_12,{'y': -86.240611; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-48_209,STANDBY,{'current': None; 'voltage': 22.211; 'level': None},0.0728010982275,{'y': -2.231630325317383; 'x': 0.057815469801425934; 'z': 0.007358388509601355},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.240611; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-48_309,STANDBY,{'current': None; 'voltage': 22.211; 'level': None},0.0728010982275,{'y': -2.231630325317383; 'x': 0.057815469801425934; 'z': 0.007358388509601355},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.240611; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-48_409,STANDBY,{'current': None; 'voltage': 22.218; 'level': None},0.0728010982275,{'y': -2.231630325317383; 'x': 0.057815469801425934; 'z': 0.007358388509601355},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406114; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-48_509,STANDBY,{'current': None; 'voltage': 22.218; 'level': None},0.0728010982275,{'y': -2.231630325317383; 'x': 0.057815469801425934; 'z': 0.007358388509601355},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406114; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-48_609,STANDBY,{'current': None; 'voltage': 22.218; 'level': None},0.0728010982275,{'y': -2.231630325317383; 'x': 0.057815469801425934; 'z': 0.007358388509601355},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406114; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-48_709,STANDBY,{'current': None; 'voltage': 22.218; 'level': None},0.0728010982275,{'y': -2.231630325317383; 'x': 0.057815469801425934; 'z': 0.007358388509601355},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406114; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.02; 'z': -0.06},232,LOITER
2017_07_18__14-24-48_809,STANDBY,{'current': None; 'voltage': 22.231; 'level': None},0.0728010982275,{'y': -2.231630325317383; 'x': 0.057815469801425934; 'z': 0.007358388509601355},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406117; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.03; 'z': -0.06},232,LOITER
2017_07_18__14-24-48_909,STANDBY,{'current': None; 'voltage': 22.231; 'level': None},0.0728010982275,{'y': -2.2315759658813477; 'x': 0.05777784436941147; 'z': 0.007247174624353647},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406117; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.03; 'z': -0.06},232,LOITER
2017_07_18__14-24-49_009,STANDBY,{'current': None; 'voltage': 22.231; 'level': None},0.0728010982275,{'y': -2.2315759658813477; 'x': 0.05777784436941147; 'z': 0.007247174624353647},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406117; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.03; 'z': -0.06},232,LOITER
2017_07_18__14-24-49_109,STANDBY,{'current': None; 'voltage': 22.231; 'level': None},0.0728010982275,{'y': -2.2315759658813477; 'x': 0.05777784436941147; 'z': 0.007247174624353647},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406117; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.03; 'z': -0.06},232,LOITER
2017_07_18__14-24-49_209,STANDBY,{'current': None; 'voltage': 22.206; 'level': None},0.0728010982275,{'y': -2.2315759658813477; 'x': 0.05777784436941147; 'z': 0.007247174624353647},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406117; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.03; 'z': -0.06},232,LOITER
2017_07_18__14-24-49_309,STANDBY,{'current': None; 'voltage': 22.206; 'level': None},0.0728010982275,{'y': -2.231459379196167; 'x': 0.05761498957872391; 'z': 0.007196030113846064},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406121; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.03; 'z': -0.06},232,LOITER
2017_07_18__14-24-49_409,STANDBY,{'current': None; 'voltage': 22.206; 'level': None},0.0728010982275,{'y': -2.231459379196167; 'x': 0.05761498957872391; 'z': 0.007196030113846064},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406121; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.03; 'z': -0.06},232,LOITER
2017_07_18__14-24-49_509,STANDBY,{'current': None; 'voltage': 22.206; 'level': None},0.0728010982275,{'y': -2.231459379196167; 'x': 0.05761498957872391; 'z': 0.007196030113846064},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0728010982275,PHYS_12,{'y': -86.2406121; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.03; 'z': -0.06},232,LOITER
2017_07_18__14-24-49_609,STANDBY,{'current': None; 'voltage': 22.206; 'level': None},0.0424264073372,{'y': -2.231459379196167; 'x': 0.05761498957872391; 'z': 0.007196030113846064},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2406121; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.03; 'z': -0.06},232,LOITER
2017_07_18__14-24-49_709,STANDBY,{'current': None; 'voltage': 22.206; 'level': None},0.0424264073372,{'y': -2.231459379196167; 'x': 0.05761498957872391; 'z': 0.007196030113846064},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2406121; 'x': 41.5193952; 'z': -2.78},{'y': -0.04; 'x': -0.03; 'z': -0.06},232,LOITER
2017_07_18__14-24-49_809,STANDBY,{'current': None; 'voltage': 22.217; 'level': None},0.0424264073372,{'y': -2.231459379196167; 'x': 0.05761498957872391; 'z': 0.007196030113846064},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2406123; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.04; 'z': -0.06},232,LOITER
2017_07_18__14-24-49_909,STANDBY,{'current': None; 'voltage': 22.217; 'level': None},0.0424264073372,{'y': -2.231459379196167; 'x': 0.05761498957872391; 'z': 0.007196030113846064},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2406123; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.04; 'z': -0.06},232,LOITER
2017_07_18__14-24-50_009,STANDBY,{'current': None; 'voltage': 22.217; 'level': None},0.0424264073372,{'y': -2.2313926219940186; 'x': 0.05760073661804199; 'z': 0.006964243948459625},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2406123; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.04; 'z': -0.06},232,LOITER
2017_07_18__14-24-50_109,STANDBY,{'current': None; 'voltage': 22.217; 'level': None},0.0424264073372,{'y': -2.2313926219940186; 'x': 0.05760073661804199; 'z': 0.006964243948459625},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2406123; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.04; 'z': -0.06},232,LOITER
2017_07_18__14-24-50_209,STANDBY,{'current': None; 'voltage': 22.217; 'level': None},0.0424264073372,{'y': -2.2313926219940186; 'x': 0.05760073661804199; 'z': 0.006964243948459625},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0424264073372,PHYS_12,{'y': -86.2406123; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.04; 'z': -0.06},232,LOITER
2017_07_18__14-24-50_309,STANDBY,{'current': None; 'voltage': 22.217; 'level': None},0.0223606787622,{'y': -2.2313926219940186; 'x': 0.05760073661804199; 'z': 0.006964243948459625},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0223606787622,PHYS_12,{'y': -86.2406123; 'x': 41.5193951; 'z': -2.77},{'y': -0.04; 'x': -0.04; 'z': -0.06},232,LOITER
2017_07_18__14-24-50_409,STANDBY,{'current': None; 'voltage': 22.243; 'level': None},0.0223606787622,{'y': -2.2313926219940186; 'x': 0.05760073661804199; 'z': 0.006964243948459625},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0223606787622,PHYS_12,{'y': -86.2406123; 'x': 41.519395; 'z': -2.77},{'y': -0.03; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-50_509,STANDBY,{'current': None; 'voltage': 22.243; 'level': None},0.0223606787622,{'y': -2.2313926219940186; 'x': 0.05760073661804199; 'z': 0.006964243948459625},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0223606787622,PHYS_12,{'y': -86.2406123; 'x': 41.519395; 'z': -2.77},{'y': -0.03; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-50_609,STANDBY,{'current': None; 'voltage': 22.243; 'level': None},0.0223606787622,{'y': -2.2313926219940186; 'x': 0.05760073661804199; 'z': 0.006964243948459625},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0223606787622,PHYS_12,{'y': -86.2406123; 'x': 41.519395; 'z': -2.77},{'y': -0.03; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-50_709,STANDBY,{'current': None; 'voltage': 22.243; 'level': None},0.0499999970198,{'y': -2.2313926219940186; 'x': 0.05760073661804199; 'z': 0.006964243948459625},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0499999970198,PHYS_12,{'y': -86.2406123; 'x': 41.519395; 'z': -2.77},{'y': -0.03; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-50_809,STANDBY,{'current': None; 'voltage': 22.243; 'level': None},0.0499999970198,{'y': -2.2313926219940186; 'x': 0.05760073661804199; 'z': 0.006964243948459625},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0499999970198,PHYS_12,{'y': -86.2406123; 'x': 41.519395; 'z': -2.77},{'y': -0.03; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-50_909,STANDBY,{'current': None; 'voltage': 22.213; 'level': None},0.0499999970198,{'y': -2.2313926219940186; 'x': 0.05760073661804199; 'z': 0.006964243948459625},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0499999970198,PHYS_12,{'y': -86.2406123; 'x': 41.519395; 'z': -2.77},{'y': -0.03; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-51_009,STANDBY,{'current': None; 'voltage': 22.213; 'level': None},0.0499999970198,{'y': -2.2313926219940186; 'x': 0.05760073661804199; 'z': 0.006964243948459625},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0499999970198,PHYS_12,{'y': -86.2406123; 'x': 41.5193951; 'z': -2.75},{'y': -0.02; 'x': -0.04; 'z': -0.06},232,LOITER
2017_07_18__14-24-51_109,STANDBY,{'current': None; 'voltage': 22.213; 'level': None},0.031622774899,{'y': -2.2311723232269287; 'x': 0.057826556265354156; 'z': 0.006787492893636227},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2406123; 'x': 41.5193951; 'z': -2.75},{'y': -0.02; 'x': -0.04; 'z': -0.06},232,LOITER
2017_07_18__14-24-51_209,STANDBY,{'current': None; 'voltage': 22.213; 'level': None},0.031622774899,{'y': -2.2311723232269287; 'x': 0.057826556265354156; 'z': 0.006787492893636227},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2406123; 'x': 41.5193951; 'z': -2.75},{'y': -0.02; 'x': -0.04; 'z': -0.06},232,LOITER
2017_07_18__14-24-51_309,STANDBY,{'current': None; 'voltage': 22.208; 'level': None},0.031622774899,{'y': -2.2311723232269287; 'x': 0.057826556265354156; 'z': 0.006787492893636227},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2406123; 'x': 41.5193951; 'z': -2.75},{'y': -0.02; 'x': -0.04; 'z': -0.06},232,LOITER
2017_07_18__14-24-51_409,STANDBY,{'current': None; 'voltage': 22.208; 'level': None},0.031622774899,{'y': -2.2311723232269287; 'x': 0.057826556265354156; 'z': 0.006787492893636227},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2406123; 'x': 41.519395; 'z': -2.74},{'y': -0.02; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-51_509,STANDBY,{'current': None; 'voltage': 22.208; 'level': None},0.031622774899,{'y': -2.23101806640625; 'x': 0.057840049266815186; 'z': 0.006813160143792629},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2406123; 'x': 41.519395; 'z': -2.74},{'y': -0.02; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-51_609,STANDBY,{'current': None; 'voltage': 22.208; 'level': None},0.0707106739283,{'y': -2.23101806640625; 'x': 0.057840049266815186; 'z': 0.006813160143792629},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.2406123; 'x': 41.519395; 'z': -2.74},{'y': -0.02; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-51_709,STANDBY,{'current': None; 'voltage': 22.208; 'level': None},0.0707106739283,{'y': -2.23101806640625; 'x': 0.057840049266815186; 'z': 0.006813160143792629},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.2406123; 'x': 41.519395; 'z': -2.74},{'y': -0.02; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-51_809,STANDBY,{'current': None; 'voltage': 22.208; 'level': None},0.0707106739283,{'y': -2.23101806640625; 'x': 0.057840049266815186; 'z': 0.006813160143792629},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.2406122; 'x': 41.5193949; 'z': -2.74},{'y': -0.01; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-51_909,STANDBY,{'current': None; 'voltage': 22.208; 'level': None},0.0707106739283,{'y': -2.23101806640625; 'x': 0.057840049266815186; 'z': 0.006813160143792629},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.2406122; 'x': 41.5193949; 'z': -2.74},{'y': -0.01; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-52_009,STANDBY,{'current': None; 'voltage': 22.208; 'level': None},0.0707106739283,{'y': -2.2309179306030273; 'x': 0.057988010346889496; 'z': 0.0066877626813948154},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.2406122; 'x': 41.5193949; 'z': -2.74},{'y': -0.01; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-52_109,STANDBY,{'current': None; 'voltage': 22.208; 'level': None},0.092195443809,{'y': -2.2309179306030273; 'x': 0.057988010346889496; 'z': 0.0066877626813948154},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.092195443809,PHYS_12,{'y': -86.2406122; 'x': 41.5193949; 'z': -2.74},{'y': -0.01; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-52_209,STANDBY,{'current': None; 'voltage': 22.208; 'level': None},0.092195443809,{'y': -2.2309179306030273; 'x': 0.057988010346889496; 'z': 0.0066877626813948154},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.092195443809,PHYS_12,{'y': -86.2406122; 'x': 41.5193949; 'z': -2.74},{'y': -0.01; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-52_309,STANDBY,{'current': None; 'voltage': 22.22; 'level': None},0.092195443809,{'y': -2.2309179306030273; 'x': 0.057988010346889496; 'z': 0.0066877626813948154},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.092195443809,PHYS_12,{'y': -86.240612; 'x': 41.5193949; 'z': -2.74},{'y': 0.0; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-52_409,STANDBY,{'current': None; 'voltage': 22.22; 'level': None},0.0707106739283,{'y': -2.2308874130249023; 'x': 0.05827595293521881; 'z': 0.006527566816657782},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.240612; 'x': 41.5193949; 'z': -2.74},{'y': 0.0; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-52_509,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0707106739283,{'y': -2.2308874130249023; 'x': 0.05827595293521881; 'z': 0.006527566816657782},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.240612; 'x': 41.5193949; 'z': -2.74},{'y': 0.0; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-52_609,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0707106739283,{'y': -2.2308874130249023; 'x': 0.05827595293521881; 'z': 0.006527566816657782},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.240612; 'x': 41.5193949; 'z': -2.75},{'y': 0.0; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-52_709,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0707106739283,{'y': -2.2308874130249023; 'x': 0.05827595293521881; 'z': 0.006527566816657782},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.240612; 'x': 41.5193949; 'z': -2.75},{'y': 0.0; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-52_809,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0707106739283,{'y': -2.2307727336883545; 'x': 0.05814315378665924; 'z': 0.006608304101973772},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.240612; 'x': 41.5193949; 'z': -2.75},{'y': 0.0; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-52_909,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0141421351582,{'y': -2.2307727336883545; 'x': 0.05814315378665924; 'z': 0.006608304101973772},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.240612; 'x': 41.5193949; 'z': -2.75},{'y': 0.0; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-53_009,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0141421351582,{'y': -2.2307727336883545; 'x': 0.05814315378665924; 'z': 0.006608304101973772},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.240612; 'x': 41.5193949; 'z': -2.75},{'y': 0.0; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-53_109,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0141421351582,{'y': -2.2307727336883545; 'x': 0.05814315378665924; 'z': 0.006608304101973772},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.240612; 'x': 41.5193949; 'z': -2.75},{'y': 0.0; 'x': -0.05; 'z': -0.06},232,LOITER
2017_07_18__14-24-53_209,STANDBY,{'current': None; 'voltage': 22.224; 'level': None},0.0141421351582,{'y': -2.2307727336883545; 'x': 0.05814315378665924; 'z': 0.006608304101973772},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.240612; 'x': 41.5193951; 'z': -2.73},{'y': 0.0; 'x': -0.04; 'z': -0.05},232,LOITER
2017_07_18__14-24-53_309,STANDBY,{'current': None; 'voltage': 22.224; 'level': None},0.0141421351582,{'y': -2.2307727336883545; 'x': 0.05814315378665924; 'z': 0.006608304101973772},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.240612; 'x': 41.5193951; 'z': -2.73},{'y': 0.0; 'x': -0.04; 'z': -0.05},232,LOITER
2017_07_18__14-24-53_409,STANDBY,{'current': None; 'voltage': 22.224; 'level': None},0.0141421351582,{'y': -2.230663299560547; 'x': 0.05805475264787674; 'z': 0.006741246674209833},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.240612; 'x': 41.5193951; 'z': -2.73},{'y': 0.0; 'x': -0.04; 'z': -0.05},232,LOITER
2017_07_18__14-24-53_509,STANDBY,{'current': None; 'voltage': 22.224; 'level': None},0.0500000007451,{'y': -2.230663299560547; 'x': 0.05805475264787674; 'z': 0.006741246674209833},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0500000007451,PHYS_12,{'y': -86.240612; 'x': 41.5193951; 'z': -2.73},{'y': 0.0; 'x': -0.04; 'z': -0.05},232,LOITER
2017_07_18__14-24-53_609,STANDBY,{'current': None; 'voltage': 22.224; 'level': None},0.0500000007451,{'y': -2.230663299560547; 'x': 0.05805475264787674; 'z': 0.006741246674209833},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0500000007451,PHYS_12,{'y': -86.240612; 'x': 41.5193951; 'z': -2.73},{'y': 0.0; 'x': -0.04; 'z': -0.05},232,LOITER
2017_07_18__14-24-53_709,STANDBY,{'current': None; 'voltage': 22.224; 'level': None},0.0500000007451,{'y': -2.230663299560547; 'x': 0.05805475264787674; 'z': 0.006741246674209833},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0500000007451,PHYS_12,{'y': -86.240612; 'x': 41.5193951; 'z': -2.73},{'y': 0.0; 'x': -0.04; 'z': -0.05},232,LOITER
