time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__15-24-07_820,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.131529465318,{'y': -2.9684064388275146; 'x': 0.02617846615612507; 'z': 0.00515387486666441},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.131529465318,PHYS_2,{'y': -86.2401239; 'x': 41.5194318; 'z': 0.23},{'y': 0.0; 'x': 0.1; 'z': -0.05},190,GUIDED
2017_07_18__15-24-43_620,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.834505796432,{'y': -2.490126371383667; 'x': -0.03909910470247269; 'z': 0.03015095368027687},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.834505796432,PHYS_2,{'y': -86.2401478; 'x': 41.5193895; 'z': 19.97},{'y': -0.53; 'x': -0.6; 'z': 0.01},216,GUIDED
2017_07_18__15-24-43_720,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.834505796432,{'y': -2.4994168281555176; 'x': -0.05070296674966812; 'z': 0.030071701854467392},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.834505796432,PHYS_2,{'y': -86.2401478; 'x': 41.5193895; 'z': 19.97},{'y': -0.53; 'x': -0.6; 'z': 0.01},216,GUIDED
2017_07_18__15-24-43_819,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.4994168281555176; 'x': -0.05070296674966812; 'z': 0.030071701854467392},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401478; 'x': 41.5193895; 'z': 19.97},{'y': -0.53; 'x': -0.6; 'z': 0.01},216,GUIDED
2017_07_18__15-24-43_919,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.4994168281555176; 'x': -0.05070296674966812; 'z': 0.030071701854467392},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401512; 'x': 41.5193858; 'z': 19.95},{'y': -0.55; 'x': -0.63; 'z': 0.05},216,GUIDED
2017_07_18__15-24-44_019,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.4994168281555176; 'x': -0.05070296674966812; 'z': 0.030071701854467392},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401512; 'x': 41.5193858; 'z': 19.95},{'y': -0.55; 'x': -0.63; 'z': 0.05},216,GUIDED
2017_07_18__15-24-44_120,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.4994168281555176; 'x': -0.05070296674966812; 'z': 0.030071701854467392},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401512; 'x': 41.5193858; 'z': 19.95},{'y': -0.55; 'x': -0.63; 'z': 0.05},216,GUIDED
2017_07_18__15-24-44_219,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.495516538619995; 'x': -0.03623833507299423; 'z': 0.031270582228899},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401512; 'x': 41.5193858; 'z': 19.95},{'y': -0.55; 'x': -0.63; 'z': 0.05},216,GUIDED
2017_07_18__15-24-44_320,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.495516538619995; 'x': -0.03623833507299423; 'z': 0.031270582228899},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401512; 'x': 41.5193858; 'z': 19.95},{'y': -0.55; 'x': -0.63; 'z': 0.05},216,GUIDED
2017_07_18__15-24-44_419,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.495516538619995; 'x': -0.03623833507299423; 'z': 0.031270582228899},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401512; 'x': 41.5193858; 'z': 19.95},{'y': -0.55; 'x': -0.63; 'z': 0.05},216,GUIDED
2017_07_18__15-24-44_519,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.495516538619995; 'x': -0.03623833507299423; 'z': 0.031270582228899},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401512; 'x': 41.5193858; 'z': 19.95},{'y': -0.55; 'x': -0.63; 'z': 0.05},216,GUIDED
2017_07_18__15-24-44_619,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.495516538619995; 'x': -0.03623833507299423; 'z': 0.031270582228899},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401512; 'x': 41.5193858; 'z': 19.95},{'y': -0.55; 'x': -0.63; 'z': 0.05},216,GUIDED
2017_07_18__15-24-44_719,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.495516538619995; 'x': -0.03623833507299423; 'z': 0.031270582228899},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401512; 'x': 41.5193858; 'z': 19.95},{'y': -0.55; 'x': -0.63; 'z': 0.05},216,GUIDED
2017_07_18__15-24-44_819,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.495516538619995; 'x': -0.03623833507299423; 'z': 0.031270582228899},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401547; 'x': 41.5193821; 'z': 19.94},{'y': -0.54; 'x': -0.58; 'z': 0.05},216,GUIDED
2017_07_18__15-24-44_920,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.4767823219299316; 'x': -0.023373696953058243; 'z': 0.040306590497493744},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401547; 'x': 41.5193821; 'z': 19.94},{'y': -0.54; 'x': -0.58; 'z': 0.05},216,GUIDED
2017_07_18__15-24-45_019,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.4767823219299316; 'x': -0.023373696953058243; 'z': 0.040306590497493744},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401547; 'x': 41.5193821; 'z': 19.94},{'y': -0.54; 'x': -0.58; 'z': 0.05},216,GUIDED
2017_07_18__15-24-45_120,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.19268608093,{'y': -2.4767823219299316; 'x': -0.023373696953058243; 'z': 0.040306590497493744},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.19268608093,PHYS_2,{'y': -86.2401547; 'x': 41.5193821; 'z': 19.94},{'y': -0.54; 'x': -0.58; 'z': 0.05},216,GUIDED
2017_07_18__15-24-45_219,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.855862140656,{'y': -2.4767823219299316; 'x': -0.023373696953058243; 'z': 0.040306590497493744},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.855862140656,PHYS_2,{'y': -86.2401547; 'x': 41.5193821; 'z': 19.94},{'y': -0.54; 'x': -0.58; 'z': 0.05},218,GUIDED
2017_07_18__15-24-45_320,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.855862140656,{'y': -2.4767823219299316; 'x': -0.023373696953058243; 'z': 0.040306590497493744},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.855862140656,PHYS_2,{'y': -86.2401583; 'x': 41.5193792; 'z': 19.95},{'y': -0.53; 'x': -0.51; 'z': 0.04},218,GUIDED
2017_07_18__15-24-45_419,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.855862140656,{'y': -2.4608256816864014; 'x': -0.044915005564689636; 'z': 0.019952818751335144},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.855862140656,PHYS_2,{'y': -86.2401583; 'x': 41.5193792; 'z': 19.95},{'y': -0.53; 'x': -0.51; 'z': 0.04},218,GUIDED
2017_07_18__15-24-45_519,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.855862140656,{'y': -2.4608256816864014; 'x': -0.044915005564689636; 'z': 0.019952818751335144},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.855862140656,PHYS_2,{'y': -86.2401583; 'x': 41.5193792; 'z': 19.95},{'y': -0.53; 'x': -0.51; 'z': 0.04},218,GUIDED
2017_07_18__15-24-45_620,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.855862140656,{'y': -2.4608256816864014; 'x': -0.044915005564689636; 'z': 0.019952818751335144},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.855862140656,PHYS_2,{'y': -86.2401583; 'x': 41.5193792; 'z': 19.95},{'y': -0.53; 'x': -0.51; 'z': 0.04},218,GUIDED
2017_07_18__15-24-45_720,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.849588096142,{'y': -2.4608256816864014; 'x': -0.044915005564689636; 'z': 0.019952818751335144},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.849588096142,PHYS_2,{'y': -86.2401619; 'x': 41.5193764; 'z': 19.96},{'y': -0.53; 'x': -0.59; 'z': 0.03},218,GUIDED
2017_07_18__15-24-45_820,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.849588096142,{'y': -2.4608256816864014; 'x': -0.044915005564689636; 'z': 0.019952818751335144},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.849588096142,PHYS_2,{'y': -86.2401619; 'x': 41.5193764; 'z': 19.96},{'y': -0.53; 'x': -0.59; 'z': 0.03},218,GUIDED
2017_07_18__15-24-45_919,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.849588096142,{'y': -2.4608256816864014; 'x': -0.044915005564689636; 'z': 0.019952818751335144},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.849588096142,PHYS_2,{'y': -86.2401619; 'x': 41.5193764; 'z': 19.96},{'y': -0.53; 'x': -0.59; 'z': 0.03},218,GUIDED
2017_07_18__15-24-46_020,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.849588096142,{'y': -2.473731517791748; 'x': -0.06646637618541718; 'z': 0.013755842112004757},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.849588096142,PHYS_2,{'y': -86.2401619; 'x': 41.5193764; 'z': 19.96},{'y': -0.53; 'x': -0.59; 'z': 0.03},218,GUIDED
2017_07_18__15-24-46_120,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.849588096142,{'y': -2.473731517791748; 'x': -0.06646637618541718; 'z': 0.013755842112004757},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.849588096142,PHYS_2,{'y': -86.2401619; 'x': 41.5193764; 'z': 19.96},{'y': -0.53; 'x': -0.59; 'z': 0.03},218,GUIDED
2017_07_18__15-24-46_219,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.934344649315,{'y': -2.473731517791748; 'x': -0.06646637618541718; 'z': 0.013755842112004757},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.934344649315,PHYS_2,{'y': -86.2401619; 'x': 41.5193764; 'z': 19.96},{'y': -0.53; 'x': -0.59; 'z': 0.03},219,GUIDED
2017_07_18__15-24-46_319,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.934344649315,{'y': -2.473731517791748; 'x': -0.06646637618541718; 'z': 0.013755842112004757},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.934344649315,PHYS_2,{'y': -86.2401657; 'x': 41.5193735; 'z': 19.96},{'y': -0.5; 'x': -0.61; 'z': 0.03},219,GUIDED
2017_07_18__15-24-46_419,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.934344649315,{'y': -2.473731517791748; 'x': -0.06646637618541718; 'z': 0.013755842112004757},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.934344649315,PHYS_2,{'y': -86.2401657; 'x': 41.5193735; 'z': 19.96},{'y': -0.5; 'x': -0.61; 'z': 0.03},219,GUIDED
2017_07_18__15-24-46_519,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.934344649315,{'y': -2.448727607727051; 'x': -0.04704872518777847; 'z': 0.007399328052997589},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.934344649315,PHYS_2,{'y': -86.2401657; 'x': 41.5193735; 'z': 19.96},{'y': -0.5; 'x': -0.61; 'z': 0.03},219,GUIDED
2017_07_18__15-24-46_620,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.816884338856,{'y': -2.448727607727051; 'x': -0.04704872518777847; 'z': 0.007399328052997589},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.816884338856,PHYS_2,{'y': -86.2401657; 'x': 41.5193735; 'z': 19.96},{'y': -0.5; 'x': -0.61; 'z': 0.03},219,GUIDED
2017_07_18__15-24-46_719,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.816884338856,{'y': -2.448727607727051; 'x': -0.04704872518777847; 'z': 0.007399328052997589},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.816884338856,PHYS_2,{'y': -86.2401694; 'x': 41.5193707; 'z': 19.97},{'y': -0.46; 'x': -0.65; 'z': 0.0},219,GUIDED
2017_07_18__15-24-46_820,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.816884338856,{'y': -2.448727607727051; 'x': -0.04704872518777847; 'z': 0.007399328052997589},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.816884338856,PHYS_2,{'y': -86.2401694; 'x': 41.5193707; 'z': 19.97},{'y': -0.46; 'x': -0.65; 'z': 0.0},219,GUIDED
2017_07_18__15-24-46_919,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.816884338856,{'y': -2.4559519290924072; 'x': -0.07512836903333664; 'z': 0.007634233683347702},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.816884338856,PHYS_2,{'y': -86.2401694; 'x': 41.5193707; 'z': 19.97},{'y': -0.46; 'x': -0.65; 'z': 0.0},219,GUIDED
2017_07_18__15-24-47_019,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.854400336742,{'y': -2.4559519290924072; 'x': -0.07512836903333664; 'z': 0.007634233683347702},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.854400336742,PHYS_2,{'y': -86.2401694; 'x': 41.5193707; 'z': 19.97},{'y': -0.46; 'x': -0.65; 'z': 0.0},217,GUIDED
2017_07_18__15-24-47_119,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.854400336742,{'y': -2.4559519290924072; 'x': -0.07512836903333664; 'z': 0.007634233683347702},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.854400336742,PHYS_2,{'y': -86.2401694; 'x': 41.5193707; 'z': 19.97},{'y': -0.46; 'x': -0.65; 'z': 0.0},217,GUIDED
2017_07_18__15-24-47_220,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.854400336742,{'y': -2.498830556869507; 'x': -0.06538122147321701; 'z': 0.02113581821322441},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.854400336742,PHYS_2,{'y': -86.2401694; 'x': 41.5193707; 'z': 19.97},{'y': -0.46; 'x': -0.65; 'z': 0.0},217,GUIDED
2017_07_18__15-24-47_320,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.854400336742,{'y': -2.498830556869507; 'x': -0.06538122147321701; 'z': 0.02113581821322441},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.854400336742,PHYS_2,{'y': -86.2401694; 'x': 41.5193707; 'z': 19.97},{'y': -0.46; 'x': -0.65; 'z': 0.0},217,GUIDED
2017_07_18__15-24-47_419,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.854400336742,{'y': -2.498830556869507; 'x': -0.06538122147321701; 'z': 0.02113581821322441},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.854400336742,PHYS_2,{'y': -86.2401694; 'x': 41.5193707; 'z': 19.97},{'y': -0.46; 'x': -0.65; 'z': 0.0},217,GUIDED
2017_07_18__15-24-47_519,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.01355803013,{'y': -2.498830556869507; 'x': -0.06538122147321701; 'z': 0.02113581821322441},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.01355803013,PHYS_2,{'y': -86.2401694; 'x': 41.5193707; 'z': 19.97},{'y': -0.46; 'x': -0.65; 'z': 0.0},215,GUIDED
2017_07_18__15-24-47_619,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.01355803013,{'y': -2.498830556869507; 'x': -0.06538122147321701; 'z': 0.02113581821322441},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.01355803013,PHYS_2,{'y': -86.2401763; 'x': 41.5193638; 'z': 19.91},{'y': -0.49; 'x': -0.79; 'z': 0.07},215,GUIDED
2017_07_18__15-24-47_720,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.01355803013,{'y': -2.498830556869507; 'x': -0.06538122147321701; 'z': 0.02113581821322441},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.01355803013,PHYS_2,{'y': -86.2401763; 'x': 41.5193638; 'z': 19.91},{'y': -0.49; 'x': -0.79; 'z': 0.07},215,GUIDED
2017_07_18__15-24-47_819,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.01355803013,{'y': -2.498830556869507; 'x': -0.06538122147321701; 'z': 0.02113581821322441},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.01355803013,PHYS_2,{'y': -86.2401763; 'x': 41.5193638; 'z': 19.91},{'y': -0.49; 'x': -0.79; 'z': 0.07},215,GUIDED
2017_07_18__15-24-47_919,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.01355803013,{'y': -2.498830556869507; 'x': -0.06538122147321701; 'z': 0.02113581821322441},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.01355803013,PHYS_2,{'y': -86.2401763; 'x': 41.5193638; 'z': 19.91},{'y': -0.49; 'x': -0.79; 'z': 0.07},215,GUIDED
2017_07_18__15-24-48_019,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.01355803013,{'y': -2.529635429382324; 'x': -0.05691840499639511; 'z': 0.03003343939781189},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.01355803013,PHYS_2,{'y': -86.2401763; 'x': 41.5193638; 'z': 19.91},{'y': -0.49; 'x': -0.79; 'z': 0.07},215,GUIDED
2017_07_18__15-24-48_119,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.01355803013,{'y': -2.529635429382324; 'x': -0.05691840499639511; 'z': 0.03003343939781189},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.01355803013,PHYS_2,{'y': -86.2401763; 'x': 41.5193638; 'z': 19.91},{'y': -0.49; 'x': -0.79; 'z': 0.07},215,GUIDED
2017_07_18__15-24-48_220,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.01355803013,{'y': -2.529635429382324; 'x': -0.05691840499639511; 'z': 0.03003343939781189},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.01355803013,PHYS_2,{'y': -86.2401763; 'x': 41.5193638; 'z': 19.91},{'y': -0.49; 'x': -0.79; 'z': 0.07},215,GUIDED
2017_07_18__15-24-48_320,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.01355803013,{'y': -2.529635429382324; 'x': -0.05691840499639511; 'z': 0.03003343939781189},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.01355803013,PHYS_2,{'y': -86.2401763; 'x': 41.5193638; 'z': 19.91},{'y': -0.49; 'x': -0.79; 'z': 0.07},215,GUIDED
2017_07_18__15-24-48_420,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.06550455093,{'y': -2.529635429382324; 'x': -0.05691840499639511; 'z': 0.03003343939781189},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.06550455093,PHYS_2,{'y': -86.2401763; 'x': 41.5193638; 'z': 19.91},{'y': -0.49; 'x': -0.79; 'z': 0.07},214,GUIDED
2017_07_18__15-24-48_519,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.06550455093,{'y': -2.529635429382324; 'x': -0.05691840499639511; 'z': 0.03003343939781189},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.06550455093,PHYS_2,{'y': -86.2401799; 'x': 41.5193594; 'z': 19.89},{'y': -0.5; 'x': -0.76; 'z': 0.1},214,GUIDED
2017_07_18__15-24-48_619,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.06550455093,{'y': -2.529635429382324; 'x': -0.05691840499639511; 'z': 0.03003343939781189},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.06550455093,PHYS_2,{'y': -86.2401799; 'x': 41.5193594; 'z': 19.89},{'y': -0.5; 'x': -0.76; 'z': 0.1},214,GUIDED
2017_07_18__15-24-48_719,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.06550455093,{'y': -2.52820086479187; 'x': -0.04485213756561279; 'z': 0.041718099266290665},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.06550455093,PHYS_2,{'y': -86.2401799; 'x': 41.5193594; 'z': 19.89},{'y': -0.5; 'x': -0.76; 'z': 0.1},214,GUIDED
2017_07_18__15-24-48_819,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.06550455093,{'y': -2.52820086479187; 'x': -0.04485213756561279; 'z': 0.041718099266290665},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.06550455093,PHYS_2,{'y': -86.2401799; 'x': 41.5193594; 'z': 19.89},{'y': -0.5; 'x': -0.76; 'z': 0.1},214,GUIDED
2017_07_18__15-24-48_919,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.05683493614,{'y': -2.52820086479187; 'x': -0.04485213756561279; 'z': 0.041718099266290665},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.05683493614,PHYS_2,{'y': -86.2401799; 'x': 41.5193594; 'z': 19.89},{'y': -0.5; 'x': -0.76; 'z': 0.1},215,GUIDED
2017_07_18__15-24-49_019,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.05683493614,{'y': -2.52820086479187; 'x': -0.04485213756561279; 'z': 0.041718099266290665},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.05683493614,PHYS_2,{'y': -86.2401835; 'x': 41.5193548; 'z': 19.87},{'y': -0.54; 'x': -0.72; 'z': 0.12},215,GUIDED
2017_07_18__15-24-49_120,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.05683493614,{'y': -2.52820086479187; 'x': -0.04485213756561279; 'z': 0.041718099266290665},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.05683493614,PHYS_2,{'y': -86.2401835; 'x': 41.5193548; 'z': 19.87},{'y': -0.54; 'x': -0.72; 'z': 0.12},215,GUIDED
2017_07_18__15-24-49_219,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.05683493614,{'y': -2.5227737426757812; 'x': -0.047219417989254; 'z': 0.04668575897812843},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.05683493614,PHYS_2,{'y': -86.2401835; 'x': 41.5193548; 'z': 19.87},{'y': -0.54; 'x': -0.72; 'z': 0.12},215,GUIDED
2017_07_18__15-24-49_320,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.04861807823,{'y': -2.5227737426757812; 'x': -0.047219417989254; 'z': 0.04668575897812843},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.04861807823,PHYS_2,{'y': -86.2401835; 'x': 41.5193548; 'z': 19.87},{'y': -0.54; 'x': -0.72; 'z': 0.12},215,GUIDED
