time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__16-42-11_621,STANDBY,{'current': 1.0; 'voltage': 16.266; 'level': 90},0.0299999993294,{'y': -3.088733196258545; 'x': -0.03170124813914299; 'z': -0.015578210353851318},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399872; 'x': 41.5194343; 'z': 2.29},{'y': 0.0; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-43-24_420,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089653730392456; 'x': -0.03180038183927536; 'z': -0.015568413771688938},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399842; 'x': 41.519435; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-24_520,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089653730392456; 'x': -0.03180038183927536; 'z': -0.015568413771688938},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399842; 'x': 41.519435; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-24_620,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.019999999553,{'y': -3.089625120162964; 'x': -0.031944639980793; 'z': -0.015715766698122025},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399843; 'x': 41.519435; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-24_720,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.019999999553,{'y': -3.089625120162964; 'x': -0.031944639980793; 'z': -0.015715766698122025},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399843; 'x': 41.519435; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-24_820,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0896854400634766; 'x': -0.03204343467950821; 'z': -0.015608022920787334},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399843; 'x': 41.5194352; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-24_919,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0895581245422363; 'x': -0.03185960277915001; 'z': -0.01562536135315895},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194352; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-25_019,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0895581245422363; 'x': -0.03185960277915001; 'z': -0.01562536135315895},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194352; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-25_120,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0895581245422363; 'x': -0.03185960277915001; 'z': -0.01562536135315895},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194352; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-25_225,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0895581245422363; 'x': -0.03185960277915001; 'z': -0.01562536135315895},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194353; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-25_320,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0895252227783203; 'x': -0.03176143392920494; 'z': -0.015514480881392956},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194353; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-25_420,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0895252227783203; 'x': -0.03176143392920494; 'z': -0.015514480881392956},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194353; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-25_520,STANDBY,{'current': 0.97; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089566946029663; 'x': -0.03166559711098671; 'z': -0.015350216068327427},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194354; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-25_620,STANDBY,{'current': 0.97; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089566946029663; 'x': -0.03166559711098671; 'z': -0.015350216068327427},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194354; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-25_720,STANDBY,{'current': 0.97; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089566946029663; 'x': -0.03166559711098671; 'z': -0.015350216068327427},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194354; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-25_820,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089592695236206; 'x': -0.03166826814413071; 'z': -0.015308396890759468},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194354; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-25_920,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089592695236206; 'x': -0.03166826814413071; 'z': -0.015308396890759468},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194354; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-26_020,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0896148681640625; 'x': -0.03185570240020752; 'z': -0.015325220301747322},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194355; 'z': 2.55},{'y': 0.0; 'x': 0.04; 'z': 0.0},182,LOITER
2017_07_18__16-43-26_120,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0896148681640625; 'x': -0.03185570240020752; 'z': -0.015325220301747322},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399844; 'x': 41.5194355; 'z': 2.55},{'y': 0.0; 'x': 0.04; 'z': 0.0},182,LOITER
2017_07_18__16-43-26_220,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.08967924118042; 'x': -0.031813159584999084; 'z': -0.015408379957079887},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399845; 'x': 41.5194355; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-26_320,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.08967924118042; 'x': -0.031813159584999084; 'z': -0.015408379957079887},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399845; 'x': 41.5194355; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-26_420,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.08967924118042; 'x': -0.031813159584999084; 'z': -0.015408379957079887},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399845; 'x': 41.5194355; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-26_520,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.0299999993294,{'y': -3.0894951820373535; 'x': -0.03183073177933693; 'z': -0.015432361513376236},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399845; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-26_620,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.0299999993294,{'y': -3.0894951820373535; 'x': -0.03183073177933693; 'z': -0.015432361513376236},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399845; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-26_719,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0895063877105713; 'x': -0.03166566789150238; 'z': -0.015405820682644844},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399845; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-26_820,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0895063877105713; 'x': -0.03166566789150238; 'z': -0.015405820682644844},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399845; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-26_920,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0895063877105713; 'x': -0.03166566789150238; 'z': -0.015405820682644844},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399845; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-27_020,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0894672870635986; 'x': -0.031619951128959656; 'z': -0.015482117421925068},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399845; 'x': 41.5194355; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-27_120,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0894672870635986; 'x': -0.031619951128959656; 'z': -0.015482117421925068},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399845; 'x': 41.5194355; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-27_220,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.019999999553,{'y': -3.089540719985962; 'x': -0.03148576617240906; 'z': -0.015487156808376312},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399847; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-27_320,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.019999999553,{'y': -3.089540719985962; 'x': -0.03148576617240906; 'z': -0.015487156808376312},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399847; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-27_420,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.019999999553,{'y': -3.089540719985962; 'x': -0.03148576617240906; 'z': -0.015487156808376312},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399847; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-27_519,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.0299999993294,{'y': -3.08967661857605; 'x': -0.031334616243839264; 'z': -0.015466198325157166},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399848; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-27_620,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.0299999993294,{'y': -3.08967661857605; 'x': -0.031334616243839264; 'z': -0.015466198325157166},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399848; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-27_720,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.019999999553,{'y': -3.089651107788086; 'x': -0.03135542944073677; 'z': -0.015396660193800926},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399848; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-27_820,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.019999999553,{'y': -3.089651107788086; 'x': -0.03135542944073677; 'z': -0.015396660193800926},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399848; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-27_920,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089531421661377; 'x': -0.031326208263635635; 'z': -0.015335634350776672},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399849; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-28_020,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089531421661377; 'x': -0.031326208263635635; 'z': -0.015335634350776672},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399849; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-28_120,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089531421661377; 'x': -0.031326208263635635; 'z': -0.015335634350776672},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399849; 'x': 41.5194356; 'z': 2.56},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-28_220,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.0299999993294,{'y': -3.089512586593628; 'x': -0.03123716451227665; 'z': -0.015259216539561749},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399851; 'x': 41.5194357; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-28_320,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.0299999993294,{'y': -3.089512586593628; 'x': -0.03123716451227665; 'z': -0.015259216539561749},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399851; 'x': 41.5194357; 'z': 2.55},{'y': 0.0; 'x': 0.05; 'z': 0.0},182,LOITER
2017_07_18__16-43-28_420,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0894455909729004; 'x': -0.03129532188177109; 'z': -0.0153445303440094},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399852; 'x': 41.5194357; 'z': 2.56},{'y': 0.0; 'x': 0.06; 'z': 0.0},182,LOITER
2017_07_18__16-43-28_520,STANDBY,{'current': 0.98; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0894455909729004; 'x': -0.03129532188177109; 'z': -0.0153445303440094},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399852; 'x': 41.5194357; 'z': 2.56},{'y': 0.0; 'x': 0.06; 'z': 0.0},182,LOITER
2017_07_18__16-43-28_620,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.08931303024292; 'x': -0.031170206144452095; 'z': -0.015146136283874512},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399853; 'x': 41.5194357; 'z': 2.55},{'y': 0.0; 'x': 0.06; 'z': 0.0},183,LOITER
2017_07_18__16-43-28_720,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.08931303024292; 'x': -0.031170206144452095; 'z': -0.015146136283874512},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399853; 'x': 41.5194357; 'z': 2.55},{'y': 0.0; 'x': 0.06; 'z': 0.0},183,LOITER
2017_07_18__16-43-28_820,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.08931303024292; 'x': -0.031170206144452095; 'z': -0.015146136283874512},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399853; 'x': 41.5194357; 'z': 2.55},{'y': 0.0; 'x': 0.06; 'z': 0.0},183,LOITER
2017_07_18__16-43-28_920,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.019999999553,{'y': -3.089373826980591; 'x': -0.03129742667078972; 'z': -0.015214955434203148},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399853; 'x': 41.5194356; 'z': 2.54},{'y': -0.01; 'x': 0.06; 'z': 0.0},183,LOITER
2017_07_18__16-43-29_029,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.019999999553,{'y': -3.089373826980591; 'x': -0.03129742667078972; 'z': -0.015214955434203148},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.019999999553,PHYS_1,{'y': -86.2399853; 'x': 41.5194356; 'z': 2.54},{'y': -0.01; 'x': 0.06; 'z': 0.0},183,LOITER
2017_07_18__16-43-29_120,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.0299999993294,{'y': -3.0893986225128174; 'x': -0.03129356727004051; 'z': -0.015123493038117886},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399854; 'x': 41.5194357; 'z': 2.53},{'y': 0.0; 'x': 0.06; 'z': 0.0},183,LOITER
2017_07_18__16-43-29_220,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.0299999993294,{'y': -3.0893986225128174; 'x': -0.03129356727004051; 'z': -0.015123493038117886},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399854; 'x': 41.5194357; 'z': 2.53},{'y': 0.0; 'x': 0.06; 'z': 0.0},183,LOITER
2017_07_18__16-43-29_320,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.0299999993294,{'y': -3.0893986225128174; 'x': -0.03129356727004051; 'z': -0.015123493038117886},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399854; 'x': 41.5194357; 'z': 2.53},{'y': 0.0; 'x': 0.06; 'z': 0.0},183,LOITER
2017_07_18__16-43-29_420,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.0,{'y': -3.089383602142334; 'x': -0.03141182288527489; 'z': -0.015047164633870125},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0,PHYS_1,{'y': -86.2399855; 'x': 41.5194356; 'z': 2.51},{'y': 0.0; 'x': 0.06; 'z': -0.01},183,LOITER
2017_07_18__16-43-29_520,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.0,{'y': -3.089383602142334; 'x': -0.03141182288527489; 'z': -0.015047164633870125},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0,PHYS_1,{'y': -86.2399855; 'x': 41.5194356; 'z': 2.51},{'y': 0.0; 'x': 0.06; 'z': -0.01},183,LOITER
2017_07_18__16-43-29_620,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089404582977295; 'x': -0.03152092546224594; 'z': -0.015124068595468998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399855; 'x': 41.5194356; 'z': 2.52},{'y': 0.0; 'x': 0.06; 'z': -0.01},183,LOITER
2017_07_18__16-43-29_720,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089404582977295; 'x': -0.03152092546224594; 'z': -0.015124068595468998},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399855; 'x': 41.5194356; 'z': 2.52},{'y': 0.0; 'x': 0.06; 'z': -0.01},183,LOITER
2017_07_18__16-43-29_820,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089445114135742; 'x': -0.03168468549847603; 'z': -0.015069819986820221},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399855; 'x': 41.5194356; 'z': 2.53},{'y': -0.01; 'x': 0.07; 'z': 0.0},182,LOITER
2017_07_18__16-43-29_920,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089445114135742; 'x': -0.03168468549847603; 'z': -0.015069819986820221},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399855; 'x': 41.5194356; 'z': 2.53},{'y': -0.01; 'x': 0.07; 'z': 0.0},182,LOITER
2017_07_18__16-43-30_020,STANDBY,{'current': 0.99; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.089445114135742; 'x': -0.03168468549847603; 'z': -0.015069819986820221},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399855; 'x': 41.5194356; 'z': 2.53},{'y': -0.01; 'x': 0.07; 'z': 0.0},182,LOITER
2017_07_18__16-43-30_119,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0893986225128174; 'x': -0.03176258131861687; 'z': -0.015040593221783638},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399855; 'x': 41.5194356; 'z': 2.54},{'y': 0.0; 'x': 0.06; 'z': 0.0},183,LOITER
2017_07_18__16-43-30_220,STANDBY,{'current': 1.0; 'voltage': 16.252; 'level': 89},0.00999999977648,{'y': -3.0893986225128174; 'x': -0.03176258131861687; 'z': -0.015040593221783638},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.00999999977648,PHYS_1,{'y': -86.2399855; 'x': 41.5194356; 'z': 2.54},{'y': 0.0; 'x': 0.06; 'z': 0.0},183,LOITER
