time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-01-10_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519432;lon=-86.2401402;alt=249.89,LocationGlobalRelative:lat=41.519432;lon=-86.2401402;alt=-0.59,LocationLocal:north=-17.8560085297;east=-27.0981349945;down=-5.53496742249,Attitude:pitch=0.0111317746341;yaw=-3.10959482193;roll=0.0107780294493,[0.01; -0.05; 0.0],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.543894464,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-28_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194306;lon=-86.2401282;alt=249.96,LocationGlobalRelative:lat=41.5194306;lon=-86.2401282;alt=-0.52,LocationLocal:north=-18.0136604309;east=-26.1038856506;down=-5.60540533066,Attitude:pitch=0.00799415260553;yaw=-3.10732769966;roll=0.0100108208135,[-0.03; 0.03; 0.03],GPSInfo:fix=4;num_sat=11,0.0299999993294,0.0299999993294,Gimbal: pitch=-57.87; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.022503328,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-28_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194303;lon=-86.2401273;alt=249.99,LocationGlobalRelative:lat=41.5194303;lon=-86.2401273;alt=-0.49,LocationLocal:north=-18.0539550781;east=-26.0212841034;down=-5.61219501495,Attitude:pitch=0.00799415260553;yaw=-3.10732769966;roll=0.0100108208135,[-0.03; 0.03; 0.04],GPSInfo:fix=4;num_sat=11,0.0299999993294,0.0299999993294,Gimbal: pitch=-57.87; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.124331389,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-28_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194303;lon=-86.2401273;alt=249.99,LocationGlobalRelative:lat=41.5194303;lon=-86.2401273;alt=-0.49,LocationLocal:north=-18.0539550781;east=-26.0212841034;down=-5.61219501495,Attitude:pitch=0.00815330073237;yaw=-3.10717201233;roll=0.0102176079527,[-0.03; 0.03; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.87; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.227277521,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-29_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194303;lon=-86.2401273;alt=249.99,LocationGlobalRelative:lat=41.5194303;lon=-86.2401273;alt=-0.49,LocationLocal:north=-18.0539550781;east=-26.0212841034;down=-5.61219501495,Attitude:pitch=0.00815330073237;yaw=-3.10717201233;roll=0.0102176079527,[-0.03; 0.03; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.332466151,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-29_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194303;lon=-86.2401273;alt=249.99,LocationGlobalRelative:lat=41.5194303;lon=-86.2401273;alt=-0.49,LocationLocal:north=-18.0539550781;east=-26.0212841034;down=-5.61219501495,Attitude:pitch=0.00815330073237;yaw=-3.10717201233;roll=0.0102176079527,[-0.03; 0.03; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0506809099998,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-29_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194303;lon=-86.2401273;alt=249.99,LocationGlobalRelative:lat=41.5194303;lon=-86.2401273;alt=-0.49,LocationLocal:north=-18.0539550781;east=-26.0212841034;down=-5.61219501495,Attitude:pitch=0.00815330073237;yaw=-3.10717201233;roll=0.0102176079527,[-0.03; 0.03; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.152227419,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-29_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194303;lon=-86.2401273;alt=249.99,LocationGlobalRelative:lat=41.5194303;lon=-86.2401273;alt=-0.49,LocationLocal:north=-18.0539550781;east=-26.0212841034;down=-5.61219501495,Attitude:pitch=0.00815330073237;yaw=-3.10717201233;roll=0.0102176079527,[-0.03; 0.03; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.254020839,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-29_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194303;lon=-86.2401273;alt=249.99,LocationGlobalRelative:lat=41.5194303;lon=-86.2401273;alt=-0.49,LocationLocal:north=-18.0539550781;east=-26.0212841034;down=-5.61219501495,Attitude:pitch=0.00815330073237;yaw=-3.10717201233;roll=0.0102176079527,[-0.03; 0.03; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.354933515,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-29_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194303;lon=-86.2401273;alt=249.99,LocationGlobalRelative:lat=41.5194303;lon=-86.2401273;alt=-0.49,LocationLocal:north=-18.0539550781;east=-26.0212841034;down=-5.61219501495,Attitude:pitch=0.00815330073237;yaw=-3.10717201233;roll=0.0102176079527,[-0.03; 0.03; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.455885945,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-29_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194303;lon=-86.2401273;alt=249.99,LocationGlobalRelative:lat=41.5194303;lon=-86.2401273;alt=-0.49,LocationLocal:north=-18.0539550781;east=-26.0212841034;down=-5.61219501495,Attitude:pitch=0.00815330073237;yaw=-3.10717201233;roll=0.0102176079527,[-0.03; 0.03; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.557576419,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-29_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194297;lon=-86.240126;alt=250.05,LocationGlobalRelative:lat=41.5194297;lon=-86.240126;alt=-0.43,LocationLocal:north=-18.1173095703;east=-25.9158306122;down=-5.62394809723,Attitude:pitch=0.00815330073237;yaw=-3.10717201233;roll=0.0102176079527,[-0.03; 0.04; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.659804340999,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-29_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194297;lon=-86.240126;alt=250.05,LocationGlobalRelative:lat=41.5194297;lon=-86.240126;alt=-0.43,LocationLocal:north=-18.1173095703;east=-25.9158306122;down=-5.62394809723,Attitude:pitch=0.00811115093529;yaw=-3.10721445084;roll=0.0100870383903,[-0.03; 0.04; 0.04],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.763112531999,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-29_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194297;lon=-86.240126;alt=250.05,LocationGlobalRelative:lat=41.5194297;lon=-86.240126;alt=-0.43,LocationLocal:north=-18.1173095703;east=-25.9158306122;down=-5.62394809723,Attitude:pitch=0.00811115093529;yaw=-3.10721445084;roll=0.0100870383903,[-0.03; 0.04; 0.04],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.866620205999,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-30_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194297;lon=-86.240126;alt=250.05,LocationGlobalRelative:lat=41.5194297;lon=-86.240126;alt=-0.43,LocationLocal:north=-18.1173095703;east=-25.9158306122;down=-5.62394809723,Attitude:pitch=0.00811115093529;yaw=-3.10721445084;roll=0.0100870383903,[-0.03; 0.04; 0.04],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.969389373,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-30_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194297;lon=-86.240126;alt=250.05,LocationGlobalRelative:lat=41.5194297;lon=-86.240126;alt=-0.43,LocationLocal:north=-18.1173095703;east=-25.9158306122;down=-5.62394809723,Attitude:pitch=0.00811115093529;yaw=-3.10721445084;roll=0.0100870383903,[-0.03; 0.04; 0.04],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101489701,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-30_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194297;lon=-86.240126;alt=250.05,LocationGlobalRelative:lat=41.5194297;lon=-86.240126;alt=-0.43,LocationLocal:north=-18.1173095703;east=-25.9158306122;down=-5.62394809723,Attitude:pitch=0.00811115093529;yaw=-3.10721445084;roll=0.0100870383903,[-0.03; 0.04; 0.04],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.202754993,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-30_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194297;lon=-86.240126;alt=250.05,LocationGlobalRelative:lat=41.5194297;lon=-86.240126;alt=-0.43,LocationLocal:north=-18.1173095703;east=-25.9158306122;down=-5.62394809723,Attitude:pitch=0.00811115093529;yaw=-3.10721445084;roll=0.0100870383903,[-0.03; 0.04; 0.04],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.304623733,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-30_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194297;lon=-86.240126;alt=250.05,LocationGlobalRelative:lat=41.5194297;lon=-86.240126;alt=-0.43,LocationLocal:north=-18.1173095703;east=-25.9158306122;down=-5.62394809723,Attitude:pitch=0.00811115093529;yaw=-3.10721445084;roll=0.0100870383903,[-0.03; 0.04; 0.04],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.356946593,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-30_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194291;lon=-86.2401256;alt=250.1,LocationGlobalRelative:lat=41.5194291;lon=-86.2401256;alt=-0.38,LocationLocal:north=-18.1173095703;east=-25.9158306122;down=-5.62394809723,Attitude:pitch=0.00811115093529;yaw=-3.10721445084;roll=0.0100870383903,[-0.04; 0.01; 0.05],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.458878911,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-30_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194291;lon=-86.2401256;alt=250.1,LocationGlobalRelative:lat=41.5194291;lon=-86.2401256;alt=-0.38,LocationLocal:north=-18.1837177277;east=-25.8824672699;down=-5.63839626312,Attitude:pitch=0.00812359154224;yaw=-3.10722970963;roll=0.0107650617138,[-0.04; 0.01; 0.05],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.561247938,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-30_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194291;lon=-86.2401256;alt=250.1,LocationGlobalRelative:lat=41.5194291;lon=-86.2401256;alt=-0.38,LocationLocal:north=-18.1837177277;east=-25.8824672699;down=-5.63839626312,Attitude:pitch=0.00812359154224;yaw=-3.10722970963;roll=0.0107650617138,[-0.04; 0.01; 0.05],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.662992562,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-30_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194291;lon=-86.2401256;alt=250.1,LocationGlobalRelative:lat=41.5194291;lon=-86.2401256;alt=-0.38,LocationLocal:north=-18.1837177277;east=-25.8824672699;down=-5.63839626312,Attitude:pitch=0.00812359154224;yaw=-3.10722970963;roll=0.0107650617138,[-0.04; 0.01; 0.05],GPSInfo:fix=4;num_sat=11,0.0707106739283,0.0707106739283,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.764529318,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-30_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194291;lon=-86.2401256;alt=250.1,LocationGlobalRelative:lat=41.5194291;lon=-86.2401256;alt=-0.38,LocationLocal:north=-18.1837177277;east=-25.8824672699;down=-5.63839626312,Attitude:pitch=0.00812359154224;yaw=-3.10722970963;roll=0.0107650617138,[-0.04; 0.01; 0.05],GPSInfo:fix=4;num_sat=11,0.0707106739283,0.0707106739283,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.867168026,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-31_093,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194291;lon=-86.2401256;alt=250.1,LocationGlobalRelative:lat=41.5194291;lon=-86.2401256;alt=-0.38,LocationLocal:north=-18.1837177277;east=-25.8824672699;down=-5.63839626312,Attitude:pitch=0.00812359154224;yaw=-3.10722970963;roll=0.0107650617138,[-0.04; 0.01; 0.05],GPSInfo:fix=4;num_sat=11,0.0707106739283,0.0707106739283,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101042616,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-31_192,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194291;lon=-86.2401256;alt=250.1,LocationGlobalRelative:lat=41.5194291;lon=-86.2401256;alt=-0.38,LocationLocal:north=-18.1837177277;east=-25.8824672699;down=-5.63839626312,Attitude:pitch=0.00812359154224;yaw=-3.10722970963;roll=0.0107650617138,[-0.04; 0.01; 0.05],GPSInfo:fix=4;num_sat=11,0.0707106739283,0.0707106739283,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.203094774,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-31_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194291;lon=-86.2401256;alt=250.1,LocationGlobalRelative:lat=41.5194291;lon=-86.2401256;alt=-0.38,LocationLocal:north=-18.1837177277;east=-25.8824672699;down=-5.63839626312,Attitude:pitch=0.00812359154224;yaw=-3.10722970963;roll=0.0107650617138,[-0.04; 0.01; 0.05],GPSInfo:fix=4;num_sat=11,0.0707106739283,0.0707106739283,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.305086529001,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-31_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194284;lon=-86.2401254;alt=250.15,LocationGlobalRelative:lat=41.5194284;lon=-86.2401254;alt=-0.33,LocationLocal:north=-18.1837177277;east=-25.8824672699;down=-5.63839626312,Attitude:pitch=0.00812359154224;yaw=-3.10722970963;roll=0.0107650617138,[-0.05; 0.0; 0.05],GPSInfo:fix=4;num_sat=11,0.0707106739283,0.0707106739283,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.407916937001,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-31_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194284;lon=-86.2401254;alt=250.15,LocationGlobalRelative:lat=41.5194284;lon=-86.2401254;alt=-0.33,LocationLocal:north=-18.2602615356;east=-25.866065979;down=-5.64920854568,Attitude:pitch=0.00799495726824;yaw=-3.1072075367;roll=0.0109974285588,[-0.05; 0.0; 0.05],GPSInfo:fix=4;num_sat=11,0.0707106739283,0.0707106739283,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.512868062,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-31_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194284;lon=-86.2401254;alt=250.15,LocationGlobalRelative:lat=41.5194284;lon=-86.2401254;alt=-0.33,LocationLocal:north=-18.2602615356;east=-25.866065979;down=-5.64920854568,Attitude:pitch=0.00799495726824;yaw=-3.1072075367;roll=0.0109974285588,[-0.05; 0.0; 0.05],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.617492234001,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-31_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194284;lon=-86.2401254;alt=250.15,LocationGlobalRelative:lat=41.5194284;lon=-86.2401254;alt=-0.33,LocationLocal:north=-18.2602615356;east=-25.866065979;down=-5.64920854568,Attitude:pitch=0.00799495726824;yaw=-3.1072075367;roll=0.0109974285588,[-0.05; 0.0; 0.05],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.718703789001,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-31_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194284;lon=-86.2401254;alt=250.15,LocationGlobalRelative:lat=41.5194284;lon=-86.2401254;alt=-0.33,LocationLocal:north=-18.2602615356;east=-25.866065979;down=-5.64920854568,Attitude:pitch=0.00799495726824;yaw=-3.1072075367;roll=0.0109974285588,[-0.05; 0.0; 0.05],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101601053,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-31_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194284;lon=-86.2401254;alt=250.15,LocationGlobalRelative:lat=41.5194284;lon=-86.2401254;alt=-0.33,LocationLocal:north=-18.2602615356;east=-25.866065979;down=-5.64920854568,Attitude:pitch=0.00799495726824;yaw=-3.1072075367;roll=0.0109974285588,[-0.05; 0.0; 0.05],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204998583999,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-31_990,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194284;lon=-86.2401254;alt=250.15,LocationGlobalRelative:lat=41.5194284;lon=-86.2401254;alt=-0.33,LocationLocal:north=-18.2602615356;east=-25.866065979;down=-5.64920854568,Attitude:pitch=0.00799495726824;yaw=-3.1072075367;roll=0.0109974285588,[-0.05; 0.0; 0.05],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.307854408999,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-32_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.240125;alt=250.17,LocationGlobalRelative:lat=41.5194279;lon=-86.240125;alt=-0.31,LocationLocal:north=-18.3209953308;east=-25.8304023743;down=-5.63316583633,Attitude:pitch=0.00799495726824;yaw=-3.1072075367;roll=0.0109974285588,[-0.05; 0.0; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.410489835,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-32_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.240125;alt=250.17,LocationGlobalRelative:lat=41.5194279;lon=-86.240125;alt=-0.31,LocationLocal:north=-18.3209953308;east=-25.8304023743;down=-5.63316583633,Attitude:pitch=0.00806098803878;yaw=-3.10729384422;roll=0.0107909822837,[-0.05; 0.0; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.517078195,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-32_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.240125;alt=250.17,LocationGlobalRelative:lat=41.5194279;lon=-86.240125;alt=-0.31,LocationLocal:north=-18.3209953308;east=-25.8304023743;down=-5.63316583633,Attitude:pitch=0.00806098803878;yaw=-3.10729384422;roll=0.0107909822837,[-0.05; 0.0; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.568977711,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-32_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.240125;alt=250.17,LocationGlobalRelative:lat=41.5194279;lon=-86.240125;alt=-0.31,LocationLocal:north=-18.3209953308;east=-25.8304023743;down=-5.63316583633,Attitude:pitch=0.00806098803878;yaw=-3.10729384422;roll=0.0107909822837,[-0.05; 0.0; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.673653687,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-01-32_495,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.240125;alt=250.17,LocationGlobalRelative:lat=41.5194279;lon=-86.240125;alt=-0.31,LocationLocal:north=-18.3209953308;east=-25.8304023743;down=-5.63316583633,Attitude:pitch=0.00806098803878;yaw=-3.10729384422;roll=0.0107909822837,[-0.05; 0.0; 0.04],GPSInfo:fix=4;num_sat=11,0.031622774899,0.031622774899,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.774844072,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
