time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-20-49_981,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194205;lon=-86.2401238;alt=249.86,LocationGlobalRelative:lat=41.5194205;lon=-86.2401238;alt=1.44,LocationLocal:north=-1.22329080105;east=0.104539528489;down=0.91177457571,Attitude:pitch=0.0235285293311;yaw=-2.98016381264;roll=0.000590127892792,[0.1; 0.02; 0.01],GPSInfo:fix=4;num_sat=8,0.104403063655,0.104403063655,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0506403859999,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-07_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194146;lon=-86.2401164;alt=249.75,LocationGlobalRelative:lat=41.5194146;lon=-86.2401164;alt=1.33,LocationLocal:north=-1.87685263157;east=0.721271634102;down=0.869835495949,Attitude:pitch=0.0216013733298;yaw=-2.97512364388;roll=0.0017946511507,[0.05; 0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0984885767102,0.0984885767102,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.361842788,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-07_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194146;lon=-86.2401164;alt=249.75,LocationGlobalRelative:lat=41.5194146;lon=-86.2401164;alt=1.33,LocationLocal:north=-1.87685263157;east=0.721271634102;down=0.869835495949,Attitude:pitch=0.0216013733298;yaw=-2.97512364388;roll=0.0017946511507,[0.05; 0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0984885767102,0.0984885767102,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.464410586,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-07_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194146;lon=-86.2401164;alt=249.75,LocationGlobalRelative:lat=41.5194146;lon=-86.2401164;alt=1.33,LocationLocal:north=-1.87685263157;east=0.721271634102;down=0.869835495949,Attitude:pitch=0.0216013733298;yaw=-2.97512364388;roll=0.0017946511507,[0.05; 0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0984885767102,0.0984885767102,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.568550753,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-07_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194148;lon=-86.2401162;alt=249.69,LocationGlobalRelative:lat=41.5194148;lon=-86.2401162;alt=1.27,LocationLocal:north=-1.85751378536;east=0.736089110374;down=0.890247225761,Attitude:pitch=0.0216013733298;yaw=-2.97512364388;roll=0.0017946511507,[0.07; 0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0984885767102,0.0984885767102,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.680806921,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-07_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194148;lon=-86.2401162;alt=249.69,LocationGlobalRelative:lat=41.5194148;lon=-86.2401162;alt=1.27,LocationLocal:north=-1.85751378536;east=0.736089110374;down=0.890247225761,Attitude:pitch=0.0217694733292;yaw=-2.97517251968;roll=0.00182799994946,[0.07; 0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.164924219251,0.164924219251,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.783492007,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-07_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194148;lon=-86.2401162;alt=249.69,LocationGlobalRelative:lat=41.5194148;lon=-86.2401162;alt=1.27,LocationLocal:north=-1.85751378536;east=0.736089110374;down=0.890247225761,Attitude:pitch=0.0217694733292;yaw=-2.97517251968;roll=0.00182799994946,[0.07; 0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.164924219251,0.164924219251,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.835840159,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-07_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194152;lon=-86.240116;alt=249.67,LocationGlobalRelative:lat=41.5194152;lon=-86.240116;alt=1.25,LocationLocal:north=-1.81289458275;east=0.754547178745;down=0.882006704807,Attitude:pitch=0.0217694733292;yaw=-2.97517251968;roll=0.00182799994946,[0.09; 0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.164924219251,0.164924219251,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102089278001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-07_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194152;lon=-86.240116;alt=249.67,LocationGlobalRelative:lat=41.5194152;lon=-86.240116;alt=1.25,LocationLocal:north=-1.81289458275;east=0.754547178745;down=0.882006704807,Attitude:pitch=0.0222991164774;yaw=-2.97531700134;roll=0.00183630175889,[0.09; 0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.019999999553,0.019999999553,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.208334221,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-07_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194152;lon=-86.240116;alt=249.67,LocationGlobalRelative:lat=41.5194152;lon=-86.240116;alt=1.25,LocationLocal:north=-1.81289458275;east=0.754547178745;down=0.882006704807,Attitude:pitch=0.0222991164774;yaw=-2.97531700134;roll=0.00183630175889,[0.09; 0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.019999999553,0.019999999553,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.311177332001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-07_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194152;lon=-86.240116;alt=249.67,LocationGlobalRelative:lat=41.5194152;lon=-86.240116;alt=1.25,LocationLocal:north=-1.81289458275;east=0.754547178745;down=0.882006704807,Attitude:pitch=0.0222991164774;yaw=-2.97531700134;roll=0.00183630175889,[0.09; 0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.019999999553,0.019999999553,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.412571710001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-08_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0222991164774;yaw=-2.97531700134;roll=0.00183630175889,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.019999999553,0.019999999553,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.10451274,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-08_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0221115294844;yaw=-2.97548770905;roll=0.0023794407025,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.21049339,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-08_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0221115294844;yaw=-2.97548770905;roll=0.0023794407025,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.313251787,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-08_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0221115294844;yaw=-2.97548770905;roll=0.0023794407025,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.415662016,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-08_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0221115294844;yaw=-2.97548770905;roll=0.0023794407025,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.517958062001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-08_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0221115294844;yaw=-2.97548770905;roll=0.0023794407025,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.619374645,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-08_681,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0221115294844;yaw=-2.97548770905;roll=0.0023794407025,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.720598016001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-08_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0221115294844;yaw=-2.97548770905;roll=0.0023794407025,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.821867707,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-08_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0221115294844;yaw=-2.97548770905;roll=0.0023794407025,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.923823504,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-08_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0221115294844;yaw=-2.97548770905;roll=0.0023794407025,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.025115365,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-09_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0221115294844;yaw=-2.97548770905;roll=0.0023794407025,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.126689972,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-09_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194154;lon=-86.2401165;alt=249.65,LocationGlobalRelative:lat=41.5194154;lon=-86.2401165;alt=1.23,LocationLocal:north=-1.78637123108;east=0.714006543159;down=0.868732571602,Attitude:pitch=0.0221115294844;yaw=-2.97548770905;roll=0.0023794407025,[0.1; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.230927247,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-09_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194158;lon=-86.2401172;alt=249.63,LocationGlobalRelative:lat=41.5194158;lon=-86.2401172;alt=1.21,LocationLocal:north=-1.74454164505;east=0.650917053223;down=0.850337147713,Attitude:pitch=0.0221199188381;yaw=-2.97563457489;roll=0.0027201557532,[0.11; -0.03; 0.01],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.333216943,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-09_381,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194158;lon=-86.2401172;alt=249.63,LocationGlobalRelative:lat=41.5194158;lon=-86.2401172;alt=1.21,LocationLocal:north=-1.74454164505;east=0.650917053223;down=0.850337147713,Attitude:pitch=0.0221199188381;yaw=-2.97563457489;roll=0.0027201557532,[0.11; -0.03; 0.01],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.435674201,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-09_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194158;lon=-86.2401172;alt=249.63,LocationGlobalRelative:lat=41.5194158;lon=-86.2401172;alt=1.21,LocationLocal:north=-1.74454164505;east=0.650917053223;down=0.850337147713,Attitude:pitch=0.0221199188381;yaw=-2.97563457489;roll=0.0027201557532,[0.11; -0.03; 0.01],GPSInfo:fix=3;num_sat=8,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.487496725,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-09_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194158;lon=-86.2401172;alt=249.63,LocationGlobalRelative:lat=41.5194158;lon=-86.2401172;alt=1.21,LocationLocal:north=-1.74454164505;east=0.650917053223;down=0.850337147713,Attitude:pitch=0.0221199188381;yaw=-2.97563457489;roll=0.0027201557532,[0.11; -0.03; 0.01],GPSInfo:fix=3;num_sat=8,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.592111206,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-09_681,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194158;lon=-86.2401172;alt=249.63,LocationGlobalRelative:lat=41.5194158;lon=-86.2401172;alt=1.21,LocationLocal:north=-1.74454164505;east=0.650917053223;down=0.850337147713,Attitude:pitch=0.0221199188381;yaw=-2.97563457489;roll=0.0027201557532,[0.11; -0.03; 0.01],GPSInfo:fix=3;num_sat=8,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.103730507,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-09_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194165;lon=-86.2401179;alt=249.64,LocationGlobalRelative:lat=41.5194165;lon=-86.2401179;alt=1.22,LocationLocal:north=-1.74454164505;east=0.650917053223;down=0.850337147713,Attitude:pitch=0.0221199188381;yaw=-2.97563457489;roll=0.0027201557532,[0.14; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.205816873,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-09_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194165;lon=-86.2401179;alt=249.64,LocationGlobalRelative:lat=41.5194165;lon=-86.2401179;alt=1.22,LocationLocal:north=-1.66674792767;east=0.597765386105;down=0.847664833069,Attitude:pitch=0.0221199188381;yaw=-2.97563457489;roll=0.0027201557532,[0.14; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.307289567,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-09_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194165;lon=-86.2401179;alt=249.64,LocationGlobalRelative:lat=41.5194165;lon=-86.2401179;alt=1.22,LocationLocal:north=-1.66674792767;east=0.597765386105;down=0.847664833069,Attitude:pitch=0.0221199188381;yaw=-2.97563457489;roll=0.0027201557532,[0.14; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.409577615001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-10_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194165;lon=-86.2401179;alt=249.64,LocationGlobalRelative:lat=41.5194165;lon=-86.2401179;alt=1.22,LocationLocal:north=-1.66674792767;east=0.597765386105;down=0.847664833069,Attitude:pitch=0.0225453581661;yaw=-2.97592568398;roll=0.002605965361,[0.14; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.0721110254526,0.0721110254526,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.512064456,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-10_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194165;lon=-86.2401179;alt=249.64,LocationGlobalRelative:lat=41.5194165;lon=-86.2401179;alt=1.22,LocationLocal:north=-1.66674792767;east=0.597765386105;down=0.847664833069,Attitude:pitch=0.0225453581661;yaw=-2.97592568398;roll=0.002605965361,[0.14; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.0721110254526,0.0721110254526,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.615560942,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-10_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194165;lon=-86.2401179;alt=249.64,LocationGlobalRelative:lat=41.5194165;lon=-86.2401179;alt=1.22,LocationLocal:north=-1.66674792767;east=0.597765386105;down=0.847664833069,Attitude:pitch=0.0225453581661;yaw=-2.97592568398;roll=0.002605965361,[0.14; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.0721110254526,0.0721110254526,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.103555409,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-10_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194171;lon=-86.2401183;alt=249.63,LocationGlobalRelative:lat=41.5194171;lon=-86.2401183;alt=1.21,LocationLocal:north=-1.59737098217;east=0.56026160717;down=0.850131452084,Attitude:pitch=0.0225453581661;yaw=-2.97592568398;roll=0.002605965361,[0.15; -0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.0721110254526,0.0721110254526,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.205210206,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-10_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194171;lon=-86.2401183;alt=249.63,LocationGlobalRelative:lat=41.5194171;lon=-86.2401183;alt=1.21,LocationLocal:north=-1.59737098217;east=0.56026160717;down=0.850131452084,Attitude:pitch=0.0225969869643;yaw=-2.97608184814;roll=0.00237260013819,[0.15; -0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.0721110254526,0.0721110254526,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.30908109,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-10_581,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194171;lon=-86.2401183;alt=249.63,LocationGlobalRelative:lat=41.5194171;lon=-86.2401183;alt=1.21,LocationLocal:north=-1.59737098217;east=0.56026160717;down=0.850131452084,Attitude:pitch=0.0225969869643;yaw=-2.97608184814;roll=0.00237260013819,[0.15; -0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.0707106739283,0.0707106739283,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.413755324,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-10_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194171;lon=-86.2401183;alt=249.63,LocationGlobalRelative:lat=41.5194171;lon=-86.2401183;alt=1.21,LocationLocal:north=-1.59737098217;east=0.56026160717;down=0.850131452084,Attitude:pitch=0.0225969869643;yaw=-2.97608184814;roll=0.00237260013819,[0.15; -0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.0707106739283,0.0707106739283,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.515875294,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-10_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194171;lon=-86.2401183;alt=249.63,LocationGlobalRelative:lat=41.5194171;lon=-86.2401183;alt=1.21,LocationLocal:north=-1.59737098217;east=0.56026160717;down=0.850131452084,Attitude:pitch=0.0225969869643;yaw=-2.97608184814;roll=0.00237260013819,[0.15; -0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.0707106739283,0.0707106739283,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.617143833,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
