time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__14-23-03_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194005;lon=-86.2406092;alt=252.02,LocationGlobalRelative:lat=41.5194005;lon=-86.2406092;alt=-1.51,LocationLocal:north=-0.975295543671;east=-0.0768649280071;down=-0.262854069471,Attitude:pitch=0.058644503355;yaw=-2.22311472893;roll=0.00720455311239,[-0.05; 0.0; -0.07],GPSInfo:fix=3;num_sat=8,0.0707106739283,0.0707106739283,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.24;current=None;level=None,True,1.204232454,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-29_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193977;lon=-86.2406113;alt=251.14,LocationGlobalRelative:lat=41.5193977;lon=-86.2406113;alt=-2.39,LocationLocal:north=-1.28025865555;east=-0.256192564964;down=-1.63729918003,Attitude:pitch=0.052904330194;yaw=-2.22845172882;roll=0.00600980315357,[-0.08; -0.07; -0.05],GPSInfo:fix=4;num_sat=10,0.0424264073372,0.0424264073372,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.225;current=None;level=None,True,2.07673028,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-29_709,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406116;alt=251.15,LocationGlobalRelative:lat=41.5193979;lon=-86.2406116;alt=-2.38,LocationLocal:north=-1.26219892502;east=-0.279013842344;down=-1.64723324776,Attitude:pitch=0.052904330194;yaw=-2.22845172882;roll=0.00600980315357,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0424264073372,0.0424264073372,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.225;current=None;level=None,True,0.105000348,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-29_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406116;alt=251.15,LocationGlobalRelative:lat=41.5193979;lon=-86.2406116;alt=-2.38,LocationLocal:north=-1.26219892502;east=-0.279013842344;down=-1.64723324776,Attitude:pitch=0.0529196336865;yaw=-2.2284526825;roll=0.00608824705705,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0424264073372,0.0424264073372,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.225;current=None;level=None,True,0.210151319,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-29_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406116;alt=251.15,LocationGlobalRelative:lat=41.5193979;lon=-86.2406116;alt=-2.38,LocationLocal:north=-1.26219892502;east=-0.279013842344;down=-1.64723324776,Attitude:pitch=0.0529196336865;yaw=-2.2284526825;roll=0.00608824705705,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.225;current=None;level=None,True,0.31246696,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-30_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406116;alt=251.15,LocationGlobalRelative:lat=41.5193979;lon=-86.2406116;alt=-2.38,LocationLocal:north=-1.26219892502;east=-0.279013842344;down=-1.64723324776,Attitude:pitch=0.0529196336865;yaw=-2.2284526825;roll=0.00608824705705,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.225;current=None;level=None,True,0.414426444,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-30_114,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406116;alt=251.15,LocationGlobalRelative:lat=41.5193979;lon=-86.2406116;alt=-2.38,LocationLocal:north=-1.26219892502;east=-0.279013842344;down=-1.64723324776,Attitude:pitch=0.0529196336865;yaw=-2.2284526825;roll=0.00608824705705,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.225;current=None;level=None,True,0.517909565,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-30_210,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406116;alt=251.15,LocationGlobalRelative:lat=41.5193979;lon=-86.2406116;alt=-2.38,LocationLocal:north=-1.26219892502;east=-0.279013842344;down=-1.64723324776,Attitude:pitch=0.0529196336865;yaw=-2.2284526825;roll=0.00608824705705,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.225;current=None;level=None,True,0.620705797,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-30_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406116;alt=251.15,LocationGlobalRelative:lat=41.5193979;lon=-86.2406116;alt=-2.38,LocationLocal:north=-1.26219892502;east=-0.279013842344;down=-1.64723324776,Attitude:pitch=0.0529196336865;yaw=-2.2284526825;roll=0.00608824705705,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.225;current=None;level=None,True,0.722937073,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-30_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406116;alt=251.15,LocationGlobalRelative:lat=41.5193979;lon=-86.2406116;alt=-2.38,LocationLocal:north=-1.26219892502;east=-0.279013842344;down=-1.64723324776,Attitude:pitch=0.0529196336865;yaw=-2.2284526825;roll=0.00608824705705,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.225;current=None;level=None,True,0.826799713,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-30_510,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406116;alt=251.15,LocationGlobalRelative:lat=41.5193979;lon=-86.2406116;alt=-2.38,LocationLocal:north=-1.26219892502;east=-0.279013842344;down=-1.64723324776,Attitude:pitch=0.0529196336865;yaw=-2.2284526825;roll=0.00608824705705,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.225;current=None;level=None,True,0.930063755,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-30_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406118;alt=251.15,LocationGlobalRelative:lat=41.5193981;lon=-86.2406118;alt=-2.38,LocationLocal:north=-1.26219892502;east=-0.279013842344;down=-1.64723324776,Attitude:pitch=0.0529196336865;yaw=-2.2284526825;roll=0.00608824705705,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.232;current=None;level=None,True,1.033480694,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-30_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406118;alt=251.15,LocationGlobalRelative:lat=41.5193981;lon=-86.2406118;alt=-2.38,LocationLocal:north=-1.23728692532;east=-0.294490098953;down=-1.64101266861,Attitude:pitch=0.0529333278537;yaw=-2.22847747803;roll=0.00612342497334,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.232;current=None;level=None,True,1.139172934,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-30_809,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406118;alt=251.15,LocationGlobalRelative:lat=41.5193981;lon=-86.2406118;alt=-2.38,LocationLocal:north=-1.23728692532;east=-0.294490098953;down=-1.64101266861,Attitude:pitch=0.0529333278537;yaw=-2.22847747803;roll=0.00612342497334,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0583095140755,0.0583095140755,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.232;current=None;level=None,True,1.191597447,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-30_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406118;alt=251.15,LocationGlobalRelative:lat=41.5193981;lon=-86.2406118;alt=-2.38,LocationLocal:north=-1.23728692532;east=-0.294490098953;down=-1.64101266861,Attitude:pitch=0.0529333278537;yaw=-2.22847747803;roll=0.00612342497334,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0583095140755,0.0583095140755,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.232;current=None;level=None,True,1.295525536,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-31_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406118;alt=251.15,LocationGlobalRelative:lat=41.5193981;lon=-86.2406118;alt=-2.38,LocationLocal:north=-1.23728692532;east=-0.294490098953;down=-1.64101266861,Attitude:pitch=0.0529333278537;yaw=-2.22847747803;roll=0.00612342497334,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0583095140755,0.0583095140755,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.232;current=None;level=None,True,0.0509106110003,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-31_109,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406118;alt=251.15,LocationGlobalRelative:lat=41.5193981;lon=-86.2406118;alt=-2.38,LocationLocal:north=-1.23728692532;east=-0.294490098953;down=-1.64101266861,Attitude:pitch=0.0529333278537;yaw=-2.22847747803;roll=0.00612342497334,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0583095140755,0.0583095140755,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.232;current=None;level=None,True,0.153464585,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-31_210,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193983;lon=-86.240612;alt=251.14,LocationGlobalRelative:lat=41.5193983;lon=-86.240612;alt=-2.39,LocationLocal:north=-1.23728692532;east=-0.294490098953;down=-1.64101266861,Attitude:pitch=0.0529333278537;yaw=-2.22847747803;roll=0.00612342497334,[-0.08; -0.09; -0.05],GPSInfo:fix=4;num_sat=10,0.0583095140755,0.0583095140755,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.235;current=None;level=None,True,0.256552534,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-31_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193983;lon=-86.240612;alt=251.14,LocationGlobalRelative:lat=41.5193983;lon=-86.240612;alt=-2.39,LocationLocal:north=-1.22073638439;east=-0.316382914782;down=-1.63455569744,Attitude:pitch=0.0529208257794;yaw=-2.22843027115;roll=0.00605631479993,[-0.08; -0.09; -0.05],GPSInfo:fix=4;num_sat=10,0.0583095140755,0.0583095140755,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.235;current=None;level=None,True,0.360633689,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-31_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193983;lon=-86.240612;alt=251.14,LocationGlobalRelative:lat=41.5193983;lon=-86.240612;alt=-2.39,LocationLocal:north=-1.22073638439;east=-0.316382914782;down=-1.63455569744,Attitude:pitch=0.0529208257794;yaw=-2.22843027115;roll=0.00605631479993,[-0.08; -0.09; -0.05],GPSInfo:fix=4;num_sat=10,0.0583095140755,0.0583095140755,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.235;current=None;level=None,True,0.46502552,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-31_510,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193983;lon=-86.240612;alt=251.14,LocationGlobalRelative:lat=41.5193983;lon=-86.240612;alt=-2.39,LocationLocal:north=-1.22073638439;east=-0.316382914782;down=-1.63455569744,Attitude:pitch=0.0529208257794;yaw=-2.22843027115;roll=0.00605631479993,[-0.08; -0.09; -0.05],GPSInfo:fix=4;num_sat=10,0.0565685406327,0.0565685406327,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.235;current=None;level=None,True,0.566846523,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-31_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193983;lon=-86.240612;alt=251.14,LocationGlobalRelative:lat=41.5193983;lon=-86.240612;alt=-2.39,LocationLocal:north=-1.22073638439;east=-0.316382914782;down=-1.63455569744,Attitude:pitch=0.0529208257794;yaw=-2.22843027115;roll=0.00605631479993,[-0.08; -0.09; -0.05],GPSInfo:fix=4;num_sat=10,0.0565685406327,0.0565685406327,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.235;current=None;level=None,True,0.672120342,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-31_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193985;lon=-86.2406122;alt=251.14,LocationGlobalRelative:lat=41.5193985;lon=-86.2406122;alt=-2.39,LocationLocal:north=-1.20213854313;east=-0.328837960958;down=-1.63722324371,Attitude:pitch=0.0529208257794;yaw=-2.22843027115;roll=0.00605631479993,[-0.09; -0.09; -0.05],GPSInfo:fix=4;num_sat=10,0.0565685406327,0.0565685406327,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.234;current=None;level=None,True,0.777482612,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-31_809,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193985;lon=-86.2406122;alt=251.14,LocationGlobalRelative:lat=41.5193985;lon=-86.2406122;alt=-2.39,LocationLocal:north=-1.20213854313;east=-0.328837960958;down=-1.63722324371,Attitude:pitch=0.0530279427767;yaw=-2.22837209702;roll=0.00597269553691,[-0.09; -0.09; -0.05],GPSInfo:fix=4;num_sat=10,0.0424264073372,0.0424264073372,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.234;current=None;level=None,True,0.8813274,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-31_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193985;lon=-86.2406122;alt=251.14,LocationGlobalRelative:lat=41.5193985;lon=-86.2406122;alt=-2.39,LocationLocal:north=-1.20213854313;east=-0.328837960958;down=-1.63722324371,Attitude:pitch=0.0530279427767;yaw=-2.22837209702;roll=0.00597269553691,[-0.09; -0.09; -0.05],GPSInfo:fix=4;num_sat=10,0.0424264073372,0.0424264073372,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.234;current=None;level=None,True,0.984141035,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-32_009,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193985;lon=-86.2406122;alt=251.14,LocationGlobalRelative:lat=41.5193985;lon=-86.2406122;alt=-2.39,LocationLocal:north=-1.20213854313;east=-0.328837960958;down=-1.63722324371,Attitude:pitch=0.0530279427767;yaw=-2.22837209702;roll=0.00597269553691,[-0.09; -0.09; -0.05],GPSInfo:fix=4;num_sat=10,0.0424264073372,0.0424264073372,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.234;current=None;level=None,True,1.087853466,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-32_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193985;lon=-86.2406122;alt=251.14,LocationGlobalRelative:lat=41.5193985;lon=-86.2406122;alt=-2.39,LocationLocal:north=-1.20213854313;east=-0.328837960958;down=-1.63722324371,Attitude:pitch=0.0530279427767;yaw=-2.22837209702;roll=0.00597269553691,[-0.09; -0.09; -0.05],GPSInfo:fix=4;num_sat=10,0.0424264073372,0.0424264073372,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.24;current=None;level=None,True,0.105111931,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-32_209,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193987;lon=-86.2406122;alt=251.14,LocationGlobalRelative:lat=41.5193987;lon=-86.2406122;alt=-2.39,LocationLocal:north=-1.17671394348;east=-0.333315938711;down=-1.63207995892,Attitude:pitch=0.0532400235534;yaw=-2.22835159302;roll=0.00588614866138,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0424264073372,0.0424264073372,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.24;current=None;level=None,True,0.159802576,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-32_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193987;lon=-86.2406122;alt=251.14,LocationGlobalRelative:lat=41.5193987;lon=-86.2406122;alt=-2.39,LocationLocal:north=-1.17671394348;east=-0.333315938711;down=-1.63207995892,Attitude:pitch=0.0532400235534;yaw=-2.22835159302;roll=0.00588614866138,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0424264073372,0.0424264073372,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.24;current=None;level=None,True,0.262202615,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-32_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193987;lon=-86.2406122;alt=251.14,LocationGlobalRelative:lat=41.5193987;lon=-86.2406122;alt=-2.39,LocationLocal:north=-1.17671394348;east=-0.333315938711;down=-1.63207995892,Attitude:pitch=0.0532400235534;yaw=-2.22835159302;roll=0.00588614866138,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.0424264073372,0.0424264073372,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.24;current=None;level=None,True,0.364805807,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-32_510,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193987;lon=-86.2406122;alt=251.14,LocationGlobalRelative:lat=41.5193987;lon=-86.2406122;alt=-2.39,LocationLocal:north=-1.17671394348;east=-0.333315938711;down=-1.63207995892,Attitude:pitch=0.0532400235534;yaw=-2.22835159302;roll=0.00588614866138,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.24;current=None;level=None,True,0.469211659,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-32_611,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193987;lon=-86.2406122;alt=251.14,LocationGlobalRelative:lat=41.5193987;lon=-86.2406122;alt=-2.39,LocationLocal:north=-1.17671394348;east=-0.333315938711;down=-1.63207995892,Attitude:pitch=0.0532400235534;yaw=-2.22835159302;roll=0.00588614866138,[-0.08; -0.08; -0.05],GPSInfo:fix=4;num_sat=10,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.572033857,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-32_709,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193989;lon=-86.2406123;alt=251.15,LocationGlobalRelative:lat=41.5193989;lon=-86.2406123;alt=-2.38,LocationLocal:north=-1.14845824242;east=-0.336120665073;down=-1.64634656906,Attitude:pitch=0.0532400235534;yaw=-2.22835159302;roll=0.00588614866138,[-0.08; -0.07; -0.05],GPSInfo:fix=4;num_sat=10,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.676830773,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-32_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193989;lon=-86.2406123;alt=251.15,LocationGlobalRelative:lat=41.5193989;lon=-86.2406123;alt=-2.38,LocationLocal:north=-1.14845824242;east=-0.336120665073;down=-1.64634656906,Attitude:pitch=0.0532400235534;yaw=-2.22835159302;roll=0.00588614866138,[-0.08; -0.07; -0.05],GPSInfo:fix=4;num_sat=10,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.779486834,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-32_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193989;lon=-86.2406123;alt=251.15,LocationGlobalRelative:lat=41.5193989;lon=-86.2406123;alt=-2.38,LocationLocal:north=-1.14845824242;east=-0.336120665073;down=-1.64634656906,Attitude:pitch=0.053519114852;yaw=-2.22839403152;roll=0.00585148436949,[-0.08; -0.07; -0.05],GPSInfo:fix=4;num_sat=10,0.0499999970198,0.0499999970198,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.882471789,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-33_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193989;lon=-86.2406123;alt=251.15,LocationGlobalRelative:lat=41.5193989;lon=-86.2406123;alt=-2.38,LocationLocal:north=-1.14845824242;east=-0.336120665073;down=-1.64634656906,Attitude:pitch=0.053519114852;yaw=-2.22839403152;roll=0.00585148436949,[-0.08; -0.07; -0.05],GPSInfo:fix=4;num_sat=10,0.0499999970198,0.0499999970198,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.242;current=None;level=None,True,0.103713809,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
