time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-24-07_821,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194318;lon=-86.2401239;alt=248.65,LocationGlobalRelative:lat=41.5194318;lon=-86.2401239;alt=0.23,LocationLocal:north=-0.738120913506;east=0.552802860737;down=0.554846823215,Attitude:pitch=0.0261784661561;yaw=-2.96840643883;roll=0.00515387486666,[0.1; 0.0; -0.05],GPSInfo:fix=4;num_sat=8,0.131529465318,0.131529465318,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,2.539526707,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-26-08_821,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191405;lon=-86.2397333;alt=268.78,LocationGlobalRelative:lat=41.5191405;lon=-86.2397333;alt=20.04,LocationLocal:north=-32.3914451599;east=32.648563385;down=-19.3865146637,Attitude:pitch=0.0232467669994;yaw=1.44716644287;roll=0.0156751088798,[0.12; 0.87; 0.0],GPSInfo:fix=4;num_sat=10,0.889999985695,0.889999985695,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.769229774,Rangefinder: distance=None; voltage=None,None,None,83,True,ACTIVE,GUIDED,True
2017_07_18__15-26-08_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191405;lon=-86.2397333;alt=268.78,LocationGlobalRelative:lat=41.5191405;lon=-86.2397333;alt=20.04,LocationLocal:north=-32.3914451599;east=32.648563385;down=-19.3865146637,Attitude:pitch=0.0232467669994;yaw=1.44716644287;roll=0.0156751088798,[0.12; 0.87; 0.0],GPSInfo:fix=4;num_sat=10,0.889999985695,0.889999985695,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.87129093,Rangefinder: distance=None; voltage=None,None,None,83,True,ACTIVE,GUIDED,True
2017_07_18__15-26-09_019,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191405;lon=-86.2397333;alt=268.78,LocationGlobalRelative:lat=41.5191405;lon=-86.2397333;alt=20.04,LocationLocal:north=-32.3914451599;east=32.648563385;down=-19.3865146637,Attitude:pitch=0.0232467669994;yaw=1.44716644287;roll=0.0156751088798,[0.12; 0.87; 0.0],GPSInfo:fix=4;num_sat=10,0.889999985695,0.889999985695,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.973521208,Rangefinder: distance=None; voltage=None,None,None,83,True,ACTIVE,GUIDED,True
2017_07_18__15-26-09_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191411;lon=-86.2397268;alt=268.78,LocationGlobalRelative:lat=41.5191411;lon=-86.2397268;alt=20.04,LocationLocal:north=-32.3240089417;east=33.1936454773;down=-19.3867397308,Attitude:pitch=0.0232467669994;yaw=1.44716644287;roll=0.0156751088798,[0.07; 0.9; 0.0],GPSInfo:fix=4;num_sat=10,0.942602753639,0.942602753639,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.076432135,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-09_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191411;lon=-86.2397268;alt=268.78,LocationGlobalRelative:lat=41.5191411;lon=-86.2397268;alt=20.04,LocationLocal:north=-32.3240089417;east=33.1936454773;down=-19.3867397308,Attitude:pitch=0.0232467669994;yaw=1.44716644287;roll=0.0156751088798,[0.07; 0.9; 0.0],GPSInfo:fix=4;num_sat=10,0.942602753639,0.942602753639,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0514021939998,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-09_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191411;lon=-86.2397268;alt=268.78,LocationGlobalRelative:lat=41.5191411;lon=-86.2397268;alt=20.04,LocationLocal:north=-32.3240089417;east=33.1936454773;down=-19.3867397308,Attitude:pitch=0.0232467669994;yaw=1.44716644287;roll=0.0156751088798,[0.07; 0.9; 0.0],GPSInfo:fix=4;num_sat=10,0.942602753639,0.942602753639,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.152657045001,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-09_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191411;lon=-86.2397268;alt=268.78,LocationGlobalRelative:lat=41.5191411;lon=-86.2397268;alt=20.04,LocationLocal:north=-32.3240089417;east=33.1936454773;down=-19.3867397308,Attitude:pitch=0.0260419752449;yaw=1.41479885578;roll=-0.00466934498399,[0.07; 0.9; 0.0],GPSInfo:fix=4;num_sat=10,0.942602753639,0.942602753639,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.254020284,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-09_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191411;lon=-86.2397268;alt=268.78,LocationGlobalRelative:lat=41.5191411;lon=-86.2397268;alt=20.04,LocationLocal:north=-32.3240089417;east=33.1936454773;down=-19.3867397308,Attitude:pitch=0.0260419752449;yaw=1.41479885578;roll=-0.00466934498399,[0.07; 0.9; 0.0],GPSInfo:fix=4;num_sat=10,0.942602753639,0.942602753639,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.355926913,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-09_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191411;lon=-86.2397268;alt=268.78,LocationGlobalRelative:lat=41.5191411;lon=-86.2397268;alt=20.04,LocationLocal:north=-32.3240089417;east=33.1936454773;down=-19.3867397308,Attitude:pitch=0.0260419752449;yaw=1.41479885578;roll=-0.00466934498399,[0.07; 0.9; 0.0],GPSInfo:fix=4;num_sat=10,0.942602753639,0.942602753639,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.458676814,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-09_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191411;lon=-86.2397268;alt=268.78,LocationGlobalRelative:lat=41.5191411;lon=-86.2397268;alt=20.04,LocationLocal:north=-32.3240089417;east=33.1936454773;down=-19.3867397308,Attitude:pitch=0.0260419752449;yaw=1.41479885578;roll=-0.00466934498399,[0.07; 0.9; 0.0],GPSInfo:fix=4;num_sat=10,0.942602753639,0.942602753639,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.562041499,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-09_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191412;lon=-86.2397195;alt=268.81,LocationGlobalRelative:lat=41.5191412;lon=-86.2397195;alt=20.07,LocationLocal:north=-32.3137664795;east=33.8041992188;down=-19.4123325348,Attitude:pitch=0.0260419752449;yaw=1.41479885578;roll=-0.00466934498399,[0.05; 0.96; 0.0],GPSInfo:fix=4;num_sat=10,0.862090468407,0.862090468407,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.668996748,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-09_919,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191412;lon=-86.2397195;alt=268.81,LocationGlobalRelative:lat=41.5191412;lon=-86.2397195;alt=20.07,LocationLocal:north=-32.3137664795;east=33.8041992188;down=-19.4123325348,Attitude:pitch=0.0294487457722;yaw=1.40518796444;roll=-0.0195786766708,[0.05; 0.96; 0.0],GPSInfo:fix=4;num_sat=10,0.862090468407,0.862090468407,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.771876379,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-10_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191412;lon=-86.2397195;alt=268.81,LocationGlobalRelative:lat=41.5191412;lon=-86.2397195;alt=20.07,LocationLocal:north=-32.3137664795;east=33.8041992188;down=-19.4123325348,Attitude:pitch=0.0294487457722;yaw=1.40518796444;roll=-0.0195786766708,[0.05; 0.96; 0.0],GPSInfo:fix=4;num_sat=10,0.862090468407,0.862090468407,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.874583623,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-10_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191412;lon=-86.2397195;alt=268.81,LocationGlobalRelative:lat=41.5191412;lon=-86.2397195;alt=20.07,LocationLocal:north=-32.3137664795;east=33.8041992188;down=-19.4123325348,Attitude:pitch=0.0294487457722;yaw=1.40518796444;roll=-0.0195786766708,[0.05; 0.96; 0.0],GPSInfo:fix=4;num_sat=10,0.862090468407,0.862090468407,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.925703921,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-10_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191412;lon=-86.2397195;alt=268.81,LocationGlobalRelative:lat=41.5191412;lon=-86.2397195;alt=20.07,LocationLocal:north=-32.3137664795;east=33.8041992188;down=-19.4123325348,Attitude:pitch=0.0294487457722;yaw=1.40518796444;roll=-0.0195786766708,[0.05; 0.96; 0.0],GPSInfo:fix=4;num_sat=10,0.862090468407,0.862090468407,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.028620609,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-10_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191412;lon=-86.2397195;alt=268.81,LocationGlobalRelative:lat=41.5191412;lon=-86.2397195;alt=20.07,LocationLocal:north=-32.3137664795;east=33.8041992188;down=-19.4123325348,Attitude:pitch=0.0294487457722;yaw=1.40518796444;roll=-0.0195786766708,[0.05; 0.96; 0.0],GPSInfo:fix=4;num_sat=10,0.862090468407,0.862090468407,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102121865,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-10_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191412;lon=-86.2397195;alt=268.81,LocationGlobalRelative:lat=41.5191412;lon=-86.2397195;alt=20.07,LocationLocal:north=-32.3137664795;east=33.8041992188;down=-19.4123325348,Attitude:pitch=0.0294487457722;yaw=1.40518796444;roll=-0.0195786766708,[0.05; 0.96; 0.0],GPSInfo:fix=4;num_sat=10,0.862090468407,0.862090468407,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204591258,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-10_519,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191414;lon=-86.2397138;alt=268.85,LocationGlobalRelative:lat=41.5191414;lon=-86.2397138;alt=20.11,LocationLocal:north=-32.2924575806;east=34.2742462158;down=-19.4531650543,Attitude:pitch=0.0294487457722;yaw=1.40518796444;roll=-0.0195786766708,[0.11; 0.93; -0.05],GPSInfo:fix=4;num_sat=10,0.851469278336,0.851469278336,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.306690808,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-10_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191414;lon=-86.2397138;alt=268.85,LocationGlobalRelative:lat=41.5191414;lon=-86.2397138;alt=20.11,LocationLocal:north=-32.2924575806;east=34.2742462158;down=-19.4531650543,Attitude:pitch=0.0292997453362;yaw=1.42368555069;roll=-0.0175476968288,[0.11; 0.93; -0.05],GPSInfo:fix=4;num_sat=10,0.851469278336,0.851469278336,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.409523579,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-10_719,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191414;lon=-86.2397138;alt=268.85,LocationGlobalRelative:lat=41.5191414;lon=-86.2397138;alt=20.11,LocationLocal:north=-32.2924575806;east=34.2742462158;down=-19.4531650543,Attitude:pitch=0.0292997453362;yaw=1.42368555069;roll=-0.0175476968288,[0.11; 0.93; -0.05],GPSInfo:fix=4;num_sat=10,0.851469278336,0.851469278336,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.514161378,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-10_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191422;lon=-86.2397083;alt=268.88,LocationGlobalRelative:lat=41.5191422;lon=-86.2397083;alt=20.14,LocationLocal:north=-32.2924575806;east=34.2742462158;down=-19.4531650543,Attitude:pitch=0.0292997453362;yaw=1.42368555069;roll=-0.0175476968288,[0.22; 0.9; -0.1],GPSInfo:fix=4;num_sat=10,0.851469278336,0.851469278336,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.617177992001,Rangefinder: distance=None; voltage=None,None,None,80,True,ACTIVE,GUIDED,True
2017_07_18__15-26-10_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191422;lon=-86.2397083;alt=268.88,LocationGlobalRelative:lat=41.5191422;lon=-86.2397083;alt=20.14,LocationLocal:north=-32.1995506287;east=34.7341804504;down=-19.481420517,Attitude:pitch=0.0292997453362;yaw=1.42368555069;roll=-0.0175476968288,[0.22; 0.9; -0.1],GPSInfo:fix=4;num_sat=10,0.866833269596,0.866833269596,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.720075012,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-11_019,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191422;lon=-86.2397083;alt=268.88,LocationGlobalRelative:lat=41.5191422;lon=-86.2397083;alt=20.14,LocationLocal:north=-32.1995506287;east=34.7341804504;down=-19.481420517,Attitude:pitch=0.0219863560051;yaw=1.44512915611;roll=0.00103432312608,[0.22; 0.9; -0.1],GPSInfo:fix=4;num_sat=10,0.866833269596,0.866833269596,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.821649443,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-11_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191422;lon=-86.2397083;alt=268.88,LocationGlobalRelative:lat=41.5191422;lon=-86.2397083;alt=20.14,LocationLocal:north=-32.1995506287;east=34.7341804504;down=-19.481420517,Attitude:pitch=0.0219863560051;yaw=1.44512915611;roll=0.00103432312608,[0.22; 0.9; -0.1],GPSInfo:fix=4;num_sat=10,0.866833269596,0.866833269596,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.923157291,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-11_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191422;lon=-86.2397083;alt=268.88,LocationGlobalRelative:lat=41.5191422;lon=-86.2397083;alt=20.14,LocationLocal:north=-32.1995506287;east=34.7341804504;down=-19.481420517,Attitude:pitch=0.0219863560051;yaw=1.44512915611;roll=0.00103432312608,[0.22; 0.9; -0.1],GPSInfo:fix=4;num_sat=10,0.866833269596,0.866833269596,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102995648001,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-11_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191432;lon=-86.2397032;alt=268.86,LocationGlobalRelative:lat=41.5191432;lon=-86.2397032;alt=20.12,LocationLocal:north=-32.1995506287;east=34.7341804504;down=-19.481420517,Attitude:pitch=0.0219863560051;yaw=1.44512915611;roll=0.00103432312608,[0.23; 0.91; -0.09],GPSInfo:fix=4;num_sat=10,0.866833269596,0.866833269596,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.206695025,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-11_421,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191432;lon=-86.2397032;alt=268.86,LocationGlobalRelative:lat=41.5191432;lon=-86.2397032;alt=20.12,LocationLocal:north=-32.0861549377;east=35.1568756104;down=-19.4675312042,Attitude:pitch=0.0219863560051;yaw=1.44512915611;roll=0.00103432312608,[0.23; 0.91; -0.09],GPSInfo:fix=4;num_sat=10,0.861626327038,0.861626327038,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.310495323,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-11_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191432;lon=-86.2397032;alt=268.86,LocationGlobalRelative:lat=41.5191432;lon=-86.2397032;alt=20.12,LocationLocal:north=-32.0861549377;east=35.1568756104;down=-19.4675312042,Attitude:pitch=0.0213855709881;yaw=1.42951285839;roll=0.0173473134637,[0.23; 0.91; -0.09],GPSInfo:fix=4;num_sat=10,0.861626327038,0.861626327038,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.412845684001,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-11_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191432;lon=-86.2397032;alt=268.86,LocationGlobalRelative:lat=41.5191432;lon=-86.2397032;alt=20.12,LocationLocal:north=-32.0861549377;east=35.1568756104;down=-19.4675312042,Attitude:pitch=0.0213855709881;yaw=1.42951285839;roll=0.0173473134637,[0.23; 0.91; -0.09],GPSInfo:fix=4;num_sat=10,0.861626327038,0.861626327038,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.51536526,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-11_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191432;lon=-86.2397032;alt=268.86,LocationGlobalRelative:lat=41.5191432;lon=-86.2397032;alt=20.12,LocationLocal:north=-32.0861549377;east=35.1568756104;down=-19.4675312042,Attitude:pitch=0.0213855709881;yaw=1.42951285839;roll=0.0173473134637,[0.23; 0.91; -0.09],GPSInfo:fix=4;num_sat=10,0.861626327038,0.861626327038,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.617266801,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-11_821,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191432;lon=-86.2397032;alt=268.86,LocationGlobalRelative:lat=41.5191432;lon=-86.2397032;alt=20.12,LocationLocal:north=-32.0861549377;east=35.1568756104;down=-19.4675312042,Attitude:pitch=0.0213855709881;yaw=1.42951285839;roll=0.0173473134637,[0.23; 0.91; -0.09],GPSInfo:fix=4;num_sat=10,0.861626327038,0.861626327038,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.720095080001,Rangefinder: distance=None; voltage=None,None,None,82,True,ACTIVE,GUIDED,True
2017_07_18__15-26-11_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191441;lon=-86.2396978;alt=268.85,LocationGlobalRelative:lat=41.5191441;lon=-86.2396978;alt=20.11,LocationLocal:north=-31.9896392822;east=35.6069755554;down=-19.4523487091,Attitude:pitch=0.0213855709881;yaw=1.42951285839;roll=0.0173473134637,[0.16; 0.95; -0.06],GPSInfo:fix=4;num_sat=10,0.971236348152,0.971236348152,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.776085655,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-12_019,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191441;lon=-86.2396978;alt=268.85,LocationGlobalRelative:lat=41.5191441;lon=-86.2396978;alt=20.11,LocationLocal:north=-31.9896392822;east=35.6069755554;down=-19.4523487091,Attitude:pitch=0.0309745613486;yaw=1.41260540485;roll=0.00170291215181,[0.16; 0.95; -0.06],GPSInfo:fix=4;num_sat=10,0.971236348152,0.971236348152,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.878819721001,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-12_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191441;lon=-86.2396978;alt=268.85,LocationGlobalRelative:lat=41.5191441;lon=-86.2396978;alt=20.11,LocationLocal:north=-31.9896392822;east=35.6069755554;down=-19.4523487091,Attitude:pitch=0.0309745613486;yaw=1.41260540485;roll=0.00170291215181,[0.16; 0.95; -0.06],GPSInfo:fix=4;num_sat=10,0.971236348152,0.971236348152,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101603911,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-12_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191441;lon=-86.2396978;alt=268.85,LocationGlobalRelative:lat=41.5191441;lon=-86.2396978;alt=20.11,LocationLocal:north=-31.9896392822;east=35.6069755554;down=-19.4523487091,Attitude:pitch=0.0309745613486;yaw=1.41260540485;roll=0.00170291215181,[0.16; 0.95; -0.06],GPSInfo:fix=4;num_sat=10,0.971236348152,0.971236348152,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204009139,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-12_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191448;lon=-86.2396923;alt=268.85,LocationGlobalRelative:lat=41.5191448;lon=-86.2396923;alt=20.11,LocationLocal:north=-31.9896392822;east=35.6069755554;down=-19.4523487091,Attitude:pitch=0.0309745613486;yaw=1.41260540485;roll=0.00170291215181,[0.12; 0.94; -0.06],GPSInfo:fix=4;num_sat=10,0.971236348152,0.971236348152,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.308564341,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-12_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191448;lon=-86.2396923;alt=268.85,LocationGlobalRelative:lat=41.5191448;lon=-86.2396923;alt=20.11,LocationLocal:north=-31.9139842987;east=36.0704498291;down=-19.4563083649,Attitude:pitch=0.0309745613486;yaw=1.41260540485;roll=0.00170291215181,[0.12; 0.94; -0.06],GPSInfo:fix=4;num_sat=10,0.887693583965,0.887693583965,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.411158897,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
2017_07_18__15-26-12_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191448;lon=-86.2396923;alt=268.85,LocationGlobalRelative:lat=41.5191448;lon=-86.2396923;alt=20.11,LocationLocal:north=-31.9139842987;east=36.0704498291;down=-19.4563083649,Attitude:pitch=0.0309745613486;yaw=1.41260540485;roll=0.00170291215181,[0.12; 0.94; -0.06],GPSInfo:fix=4;num_sat=10,0.887693583965,0.887693583965,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.512321735,Rangefinder: distance=None; voltage=None,None,None,81,True,ACTIVE,GUIDED,True
